experiment,condition,protocol,genotype,pupilSize,diameter
10,Awake,Singletone,WT,Small,0.899939364379846
10,Awake,Singletone,WT,Small,0.950249583489926
10,Awake,Singletone,WT,Small,0.901468998233081
10,Awake,Singletone,WT,Small,0.865993540534368
10,Awake,Singletone,WT,Small,0.890819545244303
10,Awake,Singletone,WT,Small,0.924934690565326
10,Awake,Singletone,WT,Small,0.939860316393962
10,Awake,Singletone,WT,Small,0.961162233080555
10,Awake,Singletone,WT,Small,0.922988850104035
10,Awake,Singletone,WT,Small,0.914871051924585
10,Awake,Singletone,WT,Small,0.950402633881901
10,Awake,Singletone,WT,Small,0.974760012295284
10,Awake,Singletone,WT,Small,0.970547807858871
10,Awake,Singletone,WT,Small,0.938228146905146
10,Awake,Singletone,WT,Small,0.899907358753815
10,Awake,Singletone,WT,Small,0.804996031625305
10,Awake,Singletone,WT,Small,0.862744216958453
10,Awake,Singletone,WT,Small,0.850423169675472
10,Awake,Singletone,WT,Small,0.875586195110893
10,Awake,Singletone,WT,Small,0.880372739648836
10,Awake,Singletone,WT,Small,0.886274590523029
10,Awake,Singletone,WT,Small,0.885910958708454
10,Awake,Singletone,WT,Small,0.899825984717237
10,Awake,Singletone,WT,Small,0.836168742952839
10,Awake,Singletone,WT,Small,0.814852201895395
10,Awake,Singletone,WT,Small,0.900173043866955
10,Awake,Singletone,WT,Small,0.89916902538298
10,Awake,Singletone,WT,Small,0.9463529503999
10,Awake,Singletone,WT,Medium,1.04302224465503
10,Awake,Singletone,WT,Medium,1.03700471480313
10,Awake,Singletone,WT,Medium,1.04254764492012
10,Awake,Singletone,WT,Medium,1.01407059666611
10,Awake,Singletone,WT,Medium,1.0189878823688
10,Awake,Singletone,WT,Medium,1.04270092730455
10,Awake,Singletone,WT,Medium,1.0323257832806
10,Awake,Singletone,WT,Medium,1.03993441325272
10,Awake,Singletone,WT,Medium,1.01286939230124
10,Awake,Singletone,WT,Medium,1.02374229213221
10,Awake,Singletone,WT,Medium,0.99141658214112
10,Awake,Singletone,WT,Medium,1.0142459726705
10,Awake,Singletone,WT,Medium,1.0240419213154
10,Awake,Singletone,WT,Medium,1.00367815461059
10,Awake,Singletone,WT,Medium,0.983462652734289
10,Awake,Singletone,WT,Medium,0.997657367745733
10,Awake,Singletone,WT,Medium,0.980486623822619
10,Awake,Singletone,WT,Medium,0.976993210281231
10,Awake,Singletone,WT,Medium,0.983363685160706
10,Awake,Singletone,WT,Medium,0.998584766042974
10,Awake,Singletone,WT,Medium,1.00401283514149
10,Awake,Singletone,WT,Medium,1.0323555711923
10,Awake,Singletone,WT,Medium,1.01654182143916
10,Awake,Singletone,WT,Medium,1.01545503127042
10,Awake,Singletone,WT,Medium,0.986806781387528
10,Awake,Singletone,WT,Medium,0.997839027774638
10,Awake,Singletone,WT,Medium,1.0315827622896
10,Awake,Singletone,WT,Medium,1.04261772953221
10,Awake,Singletone,WT,Medium,0.986661911563399
10,Awake,Singletone,WT,Medium,0.988278223064805
10,Awake,Singletone,WT,Medium,1.03440133046025
10,Awake,Singletone,WT,Medium,1.00410806382861
10,Awake,Singletone,WT,Medium,1.00664156534124
10,Awake,Singletone,WT,Medium,0.977039781886955
10,Awake,Singletone,WT,Medium,0.98305443563049
10,Awake,Singletone,WT,Medium,0.977191161830858
10,Awake,Singletone,WT,Medium,1.00433524137542
10,Awake,Singletone,WT,Medium,1.00435175465142
10,Awake,Singletone,WT,Medium,0.982919899932093
10,Awake,Singletone,WT,Medium,1.00796051543236
10,Awake,Singletone,WT,Medium,1.00234793991501
10,Awake,Singletone,WT,Medium,1.01580440191493
10,Awake,Singletone,WT,Medium,1.00730840942969
10,Awake,Singletone,WT,Medium,0.986019605533974
10,Awake,Singletone,WT,Medium,0.996316980804368
10,Awake,Singletone,WT,Medium,1.01409583366933
10,Awake,Singletone,WT,Medium,1.0187428865478
10,Awake,Singletone,WT,Medium,1.02511586444673
10,Awake,Singletone,WT,Medium,1.02457144014634
10,Awake,Singletone,WT,Medium,1.01334064994746
10,Awake,Singletone,WT,Medium,1.00744882094815
10,Awake,Singletone,WT,Medium,1.02961430341204
10,Awake,Singletone,WT,Medium,1.03744548476739
10,Awake,Singletone,WT,Medium,1.03989809263229
10,Awake,Singletone,WT,Medium,1.0235717948286
10,Awake,Singletone,WT,Medium,0.997912034618036
10,Awake,Singletone,WT,Medium,0.977493560348317
10,Awake,Singletone,WT,Medium,1.03128651971167
10,Awake,Singletone,WT,Medium,1.00222348127901
10,Awake,Singletone,WT,Medium,1.03826466772237
10,Awake,Singletone,WT,Medium,1.03775770050745
10,Awake,Singletone,WT,Medium,1.02016017672958
10,Awake,Singletone,WT,Medium,0.977484840566136
10,Awake,Singletone,WT,Medium,0.986436920030611
10,Awake,Singletone,WT,Medium,1.02026533524821
10,Awake,Singletone,WT,Medium,1.04327683728661
10,Awake,Singletone,WT,Medium,1.00269125997208
10,Awake,Singletone,WT,Medium,1.01126503190292
10,Awake,Singletone,WT,Medium,0.992146453154918
10,Awake,Singletone,WT,Medium,1.03497290065147
10,Awake,Singletone,WT,Medium,1.02682565842401
10,Awake,Singletone,WT,Medium,1.04281636508671
10,Awake,Singletone,WT,Medium,1.01257554255617
10,Awake,Singletone,WT,Medium,0.98089739747518
10,Awake,Singletone,WT,Medium,0.999305040372555
10,Awake,Singletone,WT,Medium,1.04294497898868
10,Awake,Singletone,WT,Medium,1.00017777862748
10,Awake,Singletone,WT,Medium,0.99583115733782
10,Awake,Singletone,WT,Medium,1.02513382251369
10,Awake,Singletone,WT,Medium,1.03861855394052
10,Awake,Singletone,WT,Medium,0.976878064419369
10,Awake,Singletone,WT,Medium,1.01604233432631
10,Awake,Singletone,WT,Medium,1.0156219844373
10,Awake,Singletone,WT,Medium,1.03246821434015
10,Awake,Singletone,WT,Medium,1.00416962092885
10,Awake,Singletone,WT,Medium,1.01982668830116
10,Awake,Singletone,WT,Medium,1.01244397543513
10,Awake,Singletone,WT,Medium,1.01351778810062
10,Awake,Singletone,WT,Medium,1.04212238021223
10,Awake,Singletone,WT,Medium,0.98494989650746
10,Awake,Singletone,WT,Medium,1.00061268029993
10,Awake,Singletone,WT,Large,1.1261084844366
10,Awake,Singletone,WT,Large,1.14114196690789
10,Awake,Singletone,WT,Large,1.1479652435117
10,Awake,Singletone,WT,Large,1.10363916238227
10,Awake,Singletone,WT,Large,1.10776206252162
10,Awake,Singletone,WT,Large,1.12612105508498
10,Awake,Singletone,WT,Large,1.09199253814984
10,Awake,Singletone,WT,Large,1.07579802395579
10,Awake,Singletone,WT,Large,1.07089911478213
10,Awake,Singletone,WT,Large,1.09916409950709
10,Awake,Singletone,WT,Large,1.07944596009797
10,Awake,Singletone,WT,Large,1.06625803239108
10,Awake,Singletone,WT,Large,1.1166094407369
10,Awake,Singletone,WT,Large,1.10139338720983
10,Awake,Singletone,WT,Large,1.07105403164718
10,Awake,Singletone,WT,Large,1.10355489680624
10,Awake,Singletone,WT,Large,1.07025731146218
10,Awake,Singletone,WT,Large,1.0640981663863
10,Awake,Singletone,WT,Large,1.05663839816071
10,Awake,Singletone,WT,Large,1.06668354964197
10,Awake,Singletone,WT,Large,1.06635050127971
10,Awake,Singletone,WT,Large,1.08535989118646
10,Awake,Singletone,WT,Large,1.05628768846649
10,Awake,Singletone,WT,Large,1.04358439108294
10,Awake,Singletone,WT,Large,1.0705556554612
10,Awake,Singletone,WT,Large,1.04472685615817
10,Awake,Singletone,WT,Large,1.05930783336748
10,Awake,Singletone,WT,Large,1.04433418338993
10,Awake,Singletone,WT,Large,1.0693589864726
10,Awake,Singletone,WT,Large,1.04700222989778
10,Awake,Singletone,WT,Large,1.04656908468286
10,Awake,Singletone,WT,Large,1.04686653287382
10,Awake,Singletone,WT,Large,1.08364727511872
10,Awake,Singletone,WT,Large,1.04996718624282
10,Awake,Singletone,WT,Large,1.05796605407224
10,Awake,Singletone,WT,Large,1.08995026489678
10,Awake,Singletone,WT,Large,1.08778071509206
10,Awake,Singletone,WT,Large,1.0641019617308
10,Awake,Singletone,WT,Large,1.06270204750896
10,Awake,Singletone,WT,Large,1.05755564277757
10,Awake,Singletone,WT,Large,1.09583932930457
10,Awake,Singletone,WT,Large,1.05201297269052
10,Awake,Singletone,WT,Large,1.04700343866849
10,Awake,Singletone,WT,Large,1.11701791372635
10,Awake,Singletone,WT,Large,1.11893708772911
10,Awake,Singletone,WT,Large,1.07546600799974
10,Awake,Singletone,WT,Large,1.09128986747864
10,Awake,Singletone,WT,Large,1.09849460187882
10,Awake,Singletone,WT,Large,1.11296621742384
10,Awake,Singletone,WT,Large,1.09060765890504
10,Awake,Singletone,WT,Large,1.10557741681337
10,Awake,Singletone,WT,Large,1.07532775320394
10,Awake,Singletone,WT,Large,1.06733971184164
10,Awake,Singletone,WT,Large,1.06579761169079
10,Awake,Singletone,WT,Large,1.04485719225563
10,Awake,Singletone,WT,Large,1.08781459945512
10,Awake,Singletone,WT,Large,1.08143984189728
10,Awake,Singletone,WT,Large,1.08904072084709
10,Awake,Singletone,WT,Large,1.11038347892001
10,Awake,Singletone,WT,Large,1.08142939068789
10,Awake,Singletone,WT,Large,1.08691750332461
10,Awake,Singletone,WT,Large,1.1038543569013
10,Awake,Singletone,WT,Large,1.06399531801612
10,Awake,Singletone,WT,Large,1.05470595645772
10,Awake,Singletone,WT,Large,1.08837229297136
10,Awake,Singletone,WT,Large,1.06938089134552
10,Awake,Singletone,WT,Large,1.08145400110349
10,Awake,Singletone,WT,Large,1.05102945370017
10,Awake,Singletone,WT,Large,1.08321621865969
11,Awake,Singletone,WT,Small,0.675201055333797
11,Awake,Singletone,WT,Small,0.649978118427819
11,Awake,Singletone,WT,Small,0.697921841823404
11,Awake,Singletone,WT,Small,0.672588577876383
11,Awake,Singletone,WT,Small,0.702484092498029
11,Awake,Singletone,WT,Small,0.665928348750058
11,Awake,Singletone,WT,Small,0.707873971614301
11,Awake,Singletone,WT,Small,0.615632769213046
11,Awake,Singletone,WT,Small,0.576614842017044
11,Awake,Singletone,WT,Small,0.528507639031613
11,Awake,Singletone,WT,Small,0.590110470058288
11,Awake,Singletone,WT,Small,0.696664859721589
11,Awake,Singletone,WT,Small,0.674355422843281
11,Awake,Singletone,WT,Small,0.634149355270559
11,Awake,Singletone,WT,Small,0.715781541318673
11,Awake,Singletone,WT,Small,0.709282729068757
11,Awake,Singletone,WT,Small,0.701126479300481
11,Awake,Singletone,WT,Small,0.604639421230973
11,Awake,Singletone,WT,Small,0.585055434129764
11,Awake,Singletone,WT,Small,0.521201353355318
11,Awake,Singletone,WT,Small,0.68978852963795
11,Awake,Singletone,WT,Small,0.700813516403204
11,Awake,Singletone,WT,Small,0.646238504431932
11,Awake,Singletone,WT,Small,0.581305960092851
11,Awake,Singletone,WT,Small,0.536071688725064
11,Awake,Singletone,WT,Small,0.508038207723292
11,Awake,Singletone,WT,Small,0.45994787555299
11,Awake,Singletone,WT,Small,0.430614041580397
11,Awake,Singletone,WT,Small,0.509568937198732
11,Awake,Singletone,WT,Small,0.602978856036704
11,Awake,Singletone,WT,Small,0.679032281613029
11,Awake,Singletone,WT,Small,0.668435699994726
11,Awake,Singletone,WT,Small,0.610548709351435
11,Awake,Singletone,WT,Small,0.511168652846662
11,Awake,Singletone,WT,Small,0.597903413269282
11,Awake,Singletone,WT,Small,0.576378896417265
11,Awake,Singletone,WT,Small,0.646509320063004
11,Awake,Singletone,WT,Small,0.649416495899175
11,Awake,Singletone,WT,Small,0.501900871288624
11,Awake,Singletone,WT,Small,0.436943349396169
11,Awake,Singletone,WT,Small,0.61654675675632
11,Awake,Singletone,WT,Small,0.640184320293883
11,Awake,Singletone,WT,Small,0.654637893102666
11,Awake,Singletone,WT,Small,0.646895846932353
11,Awake,Singletone,WT,Small,0.671740071116797
11,Awake,Singletone,WT,Small,0.637497615289644
11,Awake,Singletone,WT,Small,0.585715063191682
11,Awake,Singletone,WT,Small,0.554464034586046
11,Awake,Singletone,WT,Small,0.476091442116442
11,Awake,Singletone,WT,Small,0.443241673345276
11,Awake,Singletone,WT,Small,0.430508719157408
11,Awake,Singletone,WT,Small,0.477515018482634
11,Awake,Singletone,WT,Small,0.598056493196718
11,Awake,Singletone,WT,Small,0.694169917572441
11,Awake,Singletone,WT,Small,0.71677177729976
11,Awake,Singletone,WT,Small,0.71378833359046
11,Awake,Singletone,WT,Small,0.703223896657448
11,Awake,Singletone,WT,Small,0.529524984191655
11,Awake,Singletone,WT,Small,0.491400130061176
11,Awake,Singletone,WT,Small,0.659177250963705
11,Awake,Singletone,WT,Small,0.694903291561145
11,Awake,Singletone,WT,Small,0.640933255505751
11,Awake,Singletone,WT,Small,0.63094219351195
11,Awake,Singletone,WT,Small,0.571448629842198
11,Awake,Singletone,WT,Small,0.501361911484079
11,Awake,Singletone,WT,Small,0.444956508102133
11,Awake,Singletone,WT,Small,0.428089772009168
11,Awake,Singletone,WT,Small,0.496763472176621
11,Awake,Singletone,WT,Small,0.55795040643822
11,Awake,Singletone,WT,Small,0.586435743187639
11,Awake,Singletone,WT,Small,0.560296121114046
11,Awake,Singletone,WT,Small,0.501229106436809
11,Awake,Singletone,WT,Small,0.431349140585169
11,Awake,Singletone,WT,Small,0.420399804262077
11,Awake,Singletone,WT,Small,0.384611394245978
11,Awake,Singletone,WT,Small,0.354891823189714
11,Awake,Singletone,WT,Small,0.439920345489066
11,Awake,Singletone,WT,Small,0.530903578762489
11,Awake,Singletone,WT,Small,0.545792008229801
11,Awake,Singletone,WT,Small,0.598245688889621
11,Awake,Singletone,WT,Small,0.64939798672521
11,Awake,Singletone,WT,Small,0.640461757526094
11,Awake,Singletone,WT,Small,0.706294485195025
11,Awake,Singletone,WT,Small,0.646371936247178
11,Awake,Singletone,WT,Small,0.635055830523267
11,Awake,Singletone,WT,Small,0.534087228669901
11,Awake,Singletone,WT,Small,0.595994320492304
11,Awake,Singletone,WT,Small,0.674901152976833
11,Awake,Singletone,WT,Small,0.670666781828757
11,Awake,Singletone,WT,Small,0.704290146607412
11,Awake,Singletone,WT,Small,0.67011223682824
11,Awake,Singletone,WT,Small,0.635530764927968
11,Awake,Singletone,WT,Small,0.654203058341154
11,Awake,Singletone,WT,Small,0.668793371079391
11,Awake,Singletone,WT,Small,0.634670681982931
11,Awake,Singletone,WT,Small,0.618497302695785
11,Awake,Singletone,WT,Small,0.536033987352842
11,Awake,Singletone,WT,Small,0.504122800740943
11,Awake,Singletone,WT,Small,0.562112670632557
11,Awake,Singletone,WT,Small,0.523186737676961
11,Awake,Singletone,WT,Small,0.607286645251198
11,Awake,Singletone,WT,Small,0.592526575824081
11,Awake,Singletone,WT,Small,0.653549247821903
11,Awake,Singletone,WT,Small,0.600854171131304
11,Awake,Singletone,WT,Small,0.406975806792483
11,Awake,Singletone,WT,Small,0.671904049595173
11,Awake,Singletone,WT,Small,0.508838562224244
11,Awake,Singletone,WT,Small,0.462383563903775
11,Awake,Singletone,WT,Small,0.423215993725137
11,Awake,Singletone,WT,Small,0.296846283432274
11,Awake,Singletone,WT,Small,0.448979760157994
11,Awake,Singletone,WT,Small,0.629735160809609
11,Awake,Singletone,WT,Small,0.671707684061256
11,Awake,Singletone,WT,Small,0.54011953656457
11,Awake,Singletone,WT,Small,0.664820620805185
11,Awake,Singletone,WT,Small,0.701870344105162
11,Awake,Singletone,WT,Small,0.57343035687752
11,Awake,Singletone,WT,Small,0.524389915324114
11,Awake,Singletone,WT,Small,0.504860672043636
11,Awake,Singletone,WT,Small,0.452473707934339
11,Awake,Singletone,WT,Small,0.526620599261687
11,Awake,Singletone,WT,Small,0.521100182490821
11,Awake,Singletone,WT,Small,0.687739271725688
11,Awake,Singletone,WT,Small,0.639860829834024
11,Awake,Singletone,WT,Small,0.497032912395005
11,Awake,Singletone,WT,Small,0.716208779647184
11,Awake,Singletone,WT,Small,0.661069797974213
11,Awake,Singletone,WT,Medium,0.746880658211274
11,Awake,Singletone,WT,Medium,0.790920535007642
11,Awake,Singletone,WT,Medium,0.776579130404663
11,Awake,Singletone,WT,Medium,0.825891330131314
11,Awake,Singletone,WT,Medium,0.809176657001574
11,Awake,Singletone,WT,Medium,0.820467631488526
11,Awake,Singletone,WT,Medium,0.766628556737157
11,Awake,Singletone,WT,Medium,0.729831948031965
11,Awake,Singletone,WT,Medium,0.773882173693771
11,Awake,Singletone,WT,Medium,0.811298730286243
11,Awake,Singletone,WT,Medium,0.762489133822685
11,Awake,Singletone,WT,Medium,0.815762664002868
11,Awake,Singletone,WT,Medium,0.821039238268053
11,Awake,Singletone,WT,Medium,0.790766207452377
11,Awake,Singletone,WT,Medium,0.805505234371903
11,Awake,Singletone,WT,Medium,0.824903274773327
11,Awake,Singletone,WT,Medium,0.80565399975007
11,Awake,Singletone,WT,Medium,0.817111415877739
11,Awake,Singletone,WT,Medium,0.767749246560813
11,Awake,Singletone,WT,Medium,0.745118079210801
11,Awake,Singletone,WT,Medium,0.746945239251586
11,Awake,Singletone,WT,Medium,0.747852509878308
11,Awake,Singletone,WT,Medium,0.809545554314475
11,Awake,Singletone,WT,Medium,0.77147996095866
11,Awake,Singletone,WT,Medium,0.826779610212483
11,Awake,Singletone,WT,Medium,0.815406516364305
11,Awake,Singletone,WT,Medium,0.775642754343868
11,Awake,Singletone,WT,Medium,0.819625745878107
11,Awake,Singletone,WT,Medium,0.787335731326749
11,Awake,Singletone,WT,Medium,0.807882720033657
11,Awake,Singletone,WT,Medium,0.796086883108127
11,Awake,Singletone,WT,Medium,0.760243773639115
11,Awake,Singletone,WT,Medium,0.720130694357539
11,Awake,Singletone,WT,Medium,0.771458838661116
11,Awake,Singletone,WT,Medium,0.764649814216913
11,Awake,Singletone,WT,Medium,0.770178621782762
11,Awake,Singletone,WT,Medium,0.760089472489958
11,Awake,Singletone,WT,Medium,0.809521872908332
11,Awake,Singletone,WT,Medium,0.728605247647623
11,Awake,Singletone,WT,Medium,0.815561228463982
11,Awake,Singletone,WT,Medium,0.812218884090353
11,Awake,Singletone,WT,Medium,0.826990840665124
11,Awake,Singletone,WT,Medium,0.829424580987691
11,Awake,Singletone,WT,Medium,0.82666138669178
11,Awake,Singletone,WT,Medium,0.759419676941672
11,Awake,Singletone,WT,Medium,0.727207958679009
11,Awake,Singletone,WT,Medium,0.772962917420714
11,Awake,Singletone,WT,Medium,0.777342816927755
11,Awake,Singletone,WT,Medium,0.787115191809064
11,Awake,Singletone,WT,Medium,0.717797339239847
11,Awake,Singletone,WT,Medium,0.759510524599318
11,Awake,Singletone,WT,Medium,0.80297759101387
11,Awake,Singletone,WT,Medium,0.735078991897233
11,Awake,Singletone,WT,Medium,0.716821673315078
11,Awake,Singletone,WT,Medium,0.78901750216128
11,Awake,Singletone,WT,Medium,0.828966125993743
11,Awake,Singletone,WT,Medium,0.82425205108803
11,Awake,Singletone,WT,Medium,0.784933388862614
11,Awake,Singletone,WT,Medium,0.756751696829218
11,Awake,Singletone,WT,Medium,0.733005246508041
11,Awake,Singletone,WT,Medium,0.751825737965751
11,Awake,Singletone,WT,Medium,0.742949900977039
11,Awake,Singletone,WT,Medium,0.771813814749457
11,Awake,Singletone,WT,Medium,0.761509020090778
11,Awake,Singletone,WT,Medium,0.750462705322203
11,Awake,Singletone,WT,Medium,0.784537096485181
11,Awake,Singletone,WT,Medium,0.79409361882474
11,Awake,Singletone,WT,Medium,0.717550136832973
11,Awake,Singletone,WT,Medium,0.772155306284969
11,Awake,Singletone,WT,Medium,0.809161982176507
11,Awake,Singletone,WT,Medium,0.808530355585198
11,Awake,Singletone,WT,Medium,0.803995631841403
11,Awake,Singletone,WT,Medium,0.796243331342688
11,Awake,Singletone,WT,Medium,0.772669960644351
11,Awake,Singletone,WT,Medium,0.784434369281535
11,Awake,Singletone,WT,Medium,0.74855928359866
11,Awake,Singletone,WT,Medium,0.728542627155454
11,Awake,Singletone,WT,Medium,0.776844602386804
11,Awake,Singletone,WT,Medium,0.815689921554675
11,Awake,Singletone,WT,Medium,0.796012342829044
11,Awake,Singletone,WT,Medium,0.760367927384037
11,Awake,Singletone,WT,Medium,0.775813638943448
11,Awake,Singletone,WT,Medium,0.828417562598878
11,Awake,Singletone,WT,Medium,0.823596104588791
11,Awake,Singletone,WT,Medium,0.776043956055642
11,Awake,Singletone,WT,Medium,0.780095860839131
11,Awake,Singletone,WT,Medium,0.749179453214852
11,Awake,Singletone,WT,Medium,0.823202602653907
11,Awake,Singletone,WT,Medium,0.824262543472379
11,Awake,Singletone,WT,Medium,0.743670185544119
11,Awake,Singletone,WT,Medium,0.730375356693904
11,Awake,Singletone,WT,Medium,0.738669514507955
11,Awake,Singletone,WT,Medium,0.717502447819886
11,Awake,Singletone,WT,Medium,0.817700176290836
11,Awake,Singletone,WT,Medium,0.782569233257675
11,Awake,Singletone,WT,Medium,0.813956602990838
11,Awake,Singletone,WT,Medium,0.829373447351623
11,Awake,Singletone,WT,Medium,0.807199460325764
11,Awake,Singletone,WT,Medium,0.825062396613723
11,Awake,Singletone,WT,Medium,0.765905833623636
11,Awake,Singletone,WT,Medium,0.75225119611894
11,Awake,Singletone,WT,Medium,0.812646768853485
11,Awake,Singletone,WT,Medium,0.779060207652066
11,Awake,Singletone,WT,Medium,0.818333845117714
11,Awake,Singletone,WT,Medium,0.761550360775635
11,Awake,Singletone,WT,Medium,0.760463256156484
11,Awake,Singletone,WT,Medium,0.815307530887457
11,Awake,Singletone,WT,Medium,0.749281200951765
11,Awake,Singletone,WT,Medium,0.740867076639046
11,Awake,Singletone,WT,Medium,0.758352998630291
11,Awake,Singletone,WT,Medium,0.770882832319303
11,Awake,Singletone,WT,Medium,0.730255206054613
11,Awake,Singletone,WT,Medium,0.730425383795499
11,Awake,Singletone,WT,Medium,0.77490543778401
11,Awake,Singletone,WT,Medium,0.823458191563707
11,Awake,Singletone,WT,Medium,0.744590721094444
11,Awake,Singletone,WT,Medium,0.747835096736227
11,Awake,Singletone,WT,Medium,0.822045802282773
11,Awake,Singletone,WT,Medium,0.82680393706997
11,Awake,Singletone,WT,Medium,0.789261598245517
11,Awake,Singletone,WT,Medium,0.825144815071551
11,Awake,Singletone,WT,Medium,0.82403609304669
11,Awake,Singletone,WT,Medium,0.820348377209346
11,Awake,Singletone,WT,Medium,0.772181924816225
11,Awake,Singletone,WT,Medium,0.818902854073458
11,Awake,Singletone,WT,Medium,0.773689005999307
11,Awake,Singletone,WT,Medium,0.783241689914957
11,Awake,Singletone,WT,Medium,0.794961768475369
11,Awake,Singletone,WT,Medium,0.735522487816867
11,Awake,Singletone,WT,Medium,0.782483511249382
11,Awake,Singletone,WT,Medium,0.793615921675437
11,Awake,Singletone,WT,Medium,0.736595207130744
11,Awake,Singletone,WT,Medium,0.828779958009559
11,Awake,Singletone,WT,Medium,0.752020976604063
11,Awake,Singletone,WT,Medium,0.741928304005099
11,Awake,Singletone,WT,Medium,0.737593400557636
11,Awake,Singletone,WT,Medium,0.751094936954177
11,Awake,Singletone,WT,Medium,0.719615538497689
11,Awake,Singletone,WT,Medium,0.734968739341554
11,Awake,Singletone,WT,Medium,0.783433885524849
11,Awake,Singletone,WT,Medium,0.793579593159181
11,Awake,Singletone,WT,Medium,0.774585777213443
11,Awake,Singletone,WT,Medium,0.827542433260203
11,Awake,Singletone,WT,Medium,0.777735510029956
11,Awake,Singletone,WT,Medium,0.728836704280109
11,Awake,Singletone,WT,Medium,0.823466779445476
11,Awake,Singletone,WT,Medium,0.732515724788685
11,Awake,Singletone,WT,Medium,0.750144554939022
11,Awake,Singletone,WT,Medium,0.746821914824958
11,Awake,Singletone,WT,Medium,0.813739063575529
11,Awake,Singletone,WT,Medium,0.792457797435754
11,Awake,Singletone,WT,Medium,0.792043065312301
11,Awake,Singletone,WT,Medium,0.800585411772752
11,Awake,Singletone,WT,Medium,0.739220844528561
11,Awake,Singletone,WT,Medium,0.733017009127002
11,Awake,Singletone,WT,Medium,0.799477815728291
11,Awake,Singletone,WT,Medium,0.757641070163294
11,Awake,Singletone,WT,Medium,0.752290667981716
11,Awake,Singletone,WT,Medium,0.822250370529918
11,Awake,Singletone,WT,Medium,0.747214787417633
11,Awake,Singletone,WT,Medium,0.814975641892419
11,Awake,Singletone,WT,Medium,0.749921678239197
11,Awake,Singletone,WT,Medium,0.796497174408927
11,Awake,Singletone,WT,Medium,0.792440330665766
11,Awake,Singletone,WT,Medium,0.752973660507738
11,Awake,Singletone,WT,Medium,0.735483914353492
11,Awake,Singletone,WT,Medium,0.811130338282325
11,Awake,Singletone,WT,Medium,0.784684977028897
11,Awake,Singletone,WT,Medium,0.79658306616227
11,Awake,Singletone,WT,Large,0.84509486983863
11,Awake,Singletone,WT,Large,0.832665584196648
11,Awake,Singletone,WT,Large,0.856047890660396
11,Awake,Singletone,WT,Large,0.849013542785916
11,Awake,Singletone,WT,Large,1.14303169636271
11,Awake,Singletone,WT,Large,0.908021690521723
11,Awake,Singletone,WT,Large,0.882995017682353
11,Awake,Singletone,WT,Large,0.878259892620691
11,Awake,Singletone,WT,Large,1.01375247450091
11,Awake,Singletone,WT,Large,0.909382880548151
11,Awake,Singletone,WT,Large,0.897560071420128
11,Awake,Singletone,WT,Large,0.881822144037019
11,Awake,Singletone,WT,Large,0.889795718415413
11,Awake,Singletone,WT,Large,0.8790188577818
11,Awake,Singletone,WT,Large,0.922769214492823
11,Awake,Singletone,WT,Large,0.872457031627286
11,Awake,Singletone,WT,Large,0.852898073866676
11,Awake,Singletone,WT,Large,0.865310232871783
11,Awake,Singletone,WT,Large,0.857468956530277
11,Awake,Singletone,WT,Large,0.842608859086965
11,Awake,Singletone,WT,Large,0.894448379030815
11,Awake,Singletone,WT,Large,0.885647457906264
11,Awake,Singletone,WT,Large,0.833606603657954
11,Awake,Singletone,WT,Large,0.846751883323848
11,Awake,Singletone,WT,Large,0.848672874149268
11,Awake,Singletone,WT,Large,0.875380157664796
11,Awake,Singletone,WT,Large,0.832081251574733
11,Awake,Singletone,WT,Large,0.877722147565609
11,Awake,Singletone,WT,Large,0.839491832867061
11,Awake,Singletone,WT,Large,0.831996688148293
11,Awake,Singletone,WT,Large,0.945327613296902
11,Awake,Singletone,WT,Large,0.836563777758647
11,Awake,Singletone,WT,Large,0.86400905360988
11,Awake,Singletone,WT,Large,0.838045703716543
11,Awake,Singletone,WT,Large,1.35997748566986
11,Awake,Singletone,WT,Large,0.968348634718149
11,Awake,Singletone,WT,Large,0.859807122520356
11,Awake,Singletone,WT,Large,0.861850623079985
11,Awake,Singletone,WT,Large,0.903626538585508
11,Awake,Singletone,WT,Large,0.889652299346288
11,Awake,Singletone,WT,Large,0.846655295650054
11,Awake,Singletone,WT,Large,0.924131661029108
11,Awake,Singletone,WT,Large,0.883013002193362
11,Awake,Singletone,WT,Large,0.914244515218903
11,Awake,Singletone,WT,Large,1.05367754293361
11,Awake,Singletone,WT,Large,1.04940680467235
11,Awake,Singletone,WT,Large,0.96815440078616
11,Awake,Singletone,WT,Large,0.98138261793061
11,Awake,Singletone,WT,Large,0.949894217148848
11,Awake,Singletone,WT,Large,1.03828941339543
11,Awake,Singletone,WT,Large,1.03744539218506
11,Awake,Singletone,WT,Large,0.876743941934514
11,Awake,Singletone,WT,Large,0.841710535784347
11,Awake,Singletone,WT,Large,0.851424387237622
11,Awake,Singletone,WT,Large,0.882028063175072
11,Awake,Singletone,WT,Large,0.870012711056766
11,Awake,Singletone,WT,Large,0.865104268344791
11,Awake,Singletone,WT,Large,0.849298117903927
11,Awake,Singletone,WT,Large,0.869616657911545
11,Awake,Singletone,WT,Large,0.924376986310523
11,Awake,Singletone,WT,Large,0.939568032475551
11,Awake,Singletone,WT,Large,0.838277811601997
11,Awake,Singletone,WT,Large,0.883320965717446
11,Awake,Singletone,WT,Large,0.912387061809306
