experiment,genotype,freq,level,mag,phi
11,Alpha9KO,12500,20,NaN,NaN
11,Alpha9KO,13000,20,NaN,NaN
11,Alpha9KO,13500,20,NaN,NaN
11,Alpha9KO,14000,20,NaN,NaN
11,Alpha9KO,14500,20,NaN,NaN
11,Alpha9KO,15000,20,NaN,NaN
11,Alpha9KO,500,30,NaN,NaN
11,Alpha9KO,1000,30,NaN,NaN
11,Alpha9KO,1500,30,0.188467051926994,0.74043607497812
11,Alpha9KO,2000,30,NaN,NaN
11,Alpha9KO,2500,30,NaN,NaN
11,Alpha9KO,3000,30,0.0793334651223618,0.183332250442046
11,Alpha9KO,3500,30,0.136555393473559,-0.0973842534988061
11,Alpha9KO,4000,30,0.132835072956126,-0.263373479810286
11,Alpha9KO,4500,30,0.256949800247588,-0.437686083387617
11,Alpha9KO,5000,30,0.30301910623579,-0.655125191202993
11,Alpha9KO,5500,30,0.415104571711088,-0.85765295499805
11,Alpha9KO,6000,30,0.733530775296514,-1.04209658733319
11,Alpha9KO,6500,30,1.12798433693547,-1.29373415057481
11,Alpha9KO,7000,30,1.40469533093382,-1.53623853484869
11,Alpha9KO,7500,30,2.17616219480837,-1.78702828927287
11,Alpha9KO,8000,30,3.08318596890378,-2.10084643716974
11,Alpha9KO,8500,30,2.66035231905472,-2.47193874732123
11,Alpha9KO,9000,30,2.55903742135609,-2.82937812782234
11,Alpha9KO,9500,30,2.10996159219575,-3.21130436152868
11,Alpha9KO,10000,30,0.700637182482623,-3.65770739364902
11,Alpha9KO,10500,30,0.153277174571167,-3.21266507914611
11,Alpha9KO,11000,30,0.106466933786742,-2.94365327872524
11,Alpha9KO,11500,30,0.0896158808474082,-2.48806941631489
11,Alpha9KO,12000,30,NaN,NaN
11,Alpha9KO,12500,30,0.0255525960035435,-2.18729455365278
11,Alpha9KO,13000,30,NaN,NaN
11,Alpha9KO,13500,30,NaN,NaN
11,Alpha9KO,14000,30,NaN,NaN
11,Alpha9KO,14500,30,NaN,NaN
11,Alpha9KO,15000,30,NaN,NaN
11,Alpha9KO,500,40,NaN,NaN
11,Alpha9KO,1000,40,NaN,NaN
11,Alpha9KO,1500,40,NaN,NaN
11,Alpha9KO,2000,40,0.12247410484573,0.454954930505569
11,Alpha9KO,2500,40,0.116516738095057,0.349134663194748
11,Alpha9KO,3000,40,0.201529744517928,0.138964404673208
11,Alpha9KO,3500,40,0.347769370731888,-0.0686320272624001
11,Alpha9KO,4000,40,0.515779752184491,-0.255746262696924
11,Alpha9KO,4500,40,0.756195242503727,-0.449225419392888
11,Alpha9KO,5000,40,0.946258892992323,-0.658407477210376
11,Alpha9KO,5500,40,1.2932605269427,-0.846341384460723
11,Alpha9KO,6000,40,2.20347133343724,-1.03543270594915
11,Alpha9KO,6500,40,3.33583642322587,-1.27908961853612
11,Alpha9KO,7000,40,4.22559438231831,-1.53485806914589
11,Alpha9KO,7500,40,5.64787817025624,-1.80388381867638
11,Alpha9KO,8000,40,7.03610251016264,-2.10932748413012
11,Alpha9KO,8500,40,6.22366550911916,-2.44306243568034
11,Alpha9KO,9000,40,4.47094071147044,-2.79486616471227
11,Alpha9KO,9500,40,3.26751748201006,-3.161893948571
11,Alpha9KO,10000,40,1.04027569376653,-3.58364780057509
11,Alpha9KO,10500,40,0.162800206478196,-4.01440728262861
11,Alpha9KO,11000,40,0.122451834462068,-4.03710846422419
11,Alpha9KO,11500,40,0.0835971239220699,-4.42215471122782
11,Alpha9KO,12000,40,NaN,NaN
11,Alpha9KO,12500,40,NaN,NaN
11,Alpha9KO,13000,40,NaN,NaN
11,Alpha9KO,13500,40,NaN,NaN
11,Alpha9KO,14000,40,NaN,NaN
11,Alpha9KO,14500,40,NaN,NaN
11,Alpha9KO,15000,40,NaN,NaN
11,Alpha9KO,500,50,NaN,NaN
11,Alpha9KO,1000,50,NaN,NaN
11,Alpha9KO,1500,50,NaN,NaN
11,Alpha9KO,2000,50,0.218290204436916,0.475627232102106
11,Alpha9KO,2500,50,0.322959024198229,0.29785660398254
11,Alpha9KO,3000,50,0.685960046123575,0.10349315162052
11,Alpha9KO,3500,50,1.14581291519537,-0.0605770536165626
11,Alpha9KO,4000,50,1.67059109468887,-0.248616372971002
11,Alpha9KO,4500,50,2.18918457407629,-0.436094252012424
11,Alpha9KO,5000,50,2.53350056726067,-0.670890450595629
11,Alpha9KO,5500,50,3.59486002225217,-0.840577295757954
11,Alpha9KO,6000,50,5.68960030848553,-1.04818424193766
11,Alpha9KO,6500,50,7.971139800061,-1.2812950548152
11,Alpha9KO,7000,50,9.08687580694949,-1.54608010509575
11,Alpha9KO,7500,50,10.667148989988,-1.81264477636591
11,Alpha9KO,8000,50,11.1962828307333,-2.0926613603122
11,Alpha9KO,8500,50,8.50195599728124,-2.41041350719665
11,Alpha9KO,9000,50,6.14116417140145,-2.74020427714325
11,Alpha9KO,9500,50,3.61552196842271,-3.09903804317369
11,Alpha9KO,10000,50,1.25944305088578,-3.52192256760665
11,Alpha9KO,10500,50,0.233941947740977,-3.92573932324264
11,Alpha9KO,11000,50,0.128219928502221,-4.02238847025742
11,Alpha9KO,11500,50,0.102687343374053,-4.34219559781515
11,Alpha9KO,12000,50,NaN,NaN
11,Alpha9KO,12500,50,0.0679939504571052,-4.26777009735314
11,Alpha9KO,13000,50,0.0408692350413446,-4.61854160082236
11,Alpha9KO,13500,50,NaN,NaN
11,Alpha9KO,14000,50,NaN,NaN
11,Alpha9KO,14500,50,NaN,NaN
11,Alpha9KO,15000,50,NaN,NaN
11,Alpha9KO,500,60,NaN,NaN
11,Alpha9KO,1000,60,NaN,NaN
11,Alpha9KO,1500,60,NaN,NaN
11,Alpha9KO,2000,60,0.388355958173232,0.477231997079871
11,Alpha9KO,2500,60,1.05066991227736,0.312681391851953
11,Alpha9KO,3000,60,2.0456267500984,0.112354818738017
11,Alpha9KO,3500,60,3.27731167945682,-0.0677384435694608
11,Alpha9KO,4000,60,4.48538611315784,-0.254042111062383
11,Alpha9KO,4500,60,6.3433740873284,-0.461345036990306
11,Alpha9KO,5000,60,7.35492890221609,-0.660610388156798
11,Alpha9KO,5500,60,8.65593533874599,-0.844114575277506
11,Alpha9KO,6000,60,12.992926953339,-1.06024677638805
11,Alpha9KO,6500,60,15.2385809498757,-1.28937832975568
11,Alpha9KO,7000,60,16.4822328760789,-1.54576290135817
11,Alpha9KO,7500,60,17.1748017847465,-1.80190749329019
11,Alpha9KO,8000,60,15.7699313842478,-2.07254278850541
11,Alpha9KO,8500,60,12.4531309228405,-2.37272299410026
11,Alpha9KO,9000,60,7.85877301784238,-2.68022208737099
11,Alpha9KO,9500,60,4.32764767430794,-3.04377702402551
11,Alpha9KO,10000,60,1.3477988108226,-3.48255780350922
11,Alpha9KO,10500,60,0.337330573080654,-3.88412174630507
11,Alpha9KO,11000,60,0.199692750578787,-4.10048276152169
11,Alpha9KO,11500,60,0.177292276650402,-4.33509676365909
11,Alpha9KO,12000,60,0.0543849483994349,-4.17561886169984
11,Alpha9KO,12500,60,NaN,NaN
11,Alpha9KO,13000,60,0.0567312501998595,-4.48508559376886
11,Alpha9KO,13500,60,NaN,NaN
11,Alpha9KO,14000,60,NaN,NaN
11,Alpha9KO,14500,60,NaN,NaN
11,Alpha9KO,15000,60,NaN,NaN
11,Alpha9KO,500,70,NaN,NaN
11,Alpha9KO,1000,70,NaN,NaN
11,Alpha9KO,1500,70,0.435595762912013,0.673800405604689
11,Alpha9KO,2000,70,1.04031849609982,0.513531531487176
11,Alpha9KO,2500,70,3.14613512400882,0.337197366386644
11,Alpha9KO,3000,70,5.90337686606198,0.108318865491137
11,Alpha9KO,3500,70,9.08813181686656,-0.0895315485283708
11,Alpha9KO,4000,70,12.1486578195114,-0.285078842246132
11,Alpha9KO,4500,70,16.2830967973124,-0.483897308479696
11,Alpha9KO,5000,70,17.5348687383473,-0.673249877829465
11,Alpha9KO,5500,70,19.9796433264001,-0.854150576485735
11,Alpha9KO,6000,70,24.0890778710164,-1.06419726580611
11,Alpha9KO,6500,70,28.2546513089189,-1.30597451663345
11,Alpha9KO,7000,70,28.0325107084629,-1.55946322049836
11,Alpha9KO,7500,70,24.0090372202488,-1.80638249001674
11,Alpha9KO,8000,70,19.2775988229158,-2.07928754308352
11,Alpha9KO,8500,70,16.0521130640058,-2.357742148448
11,Alpha9KO,9000,70,9.86211137023627,-2.66276633318414
11,Alpha9KO,9500,70,4.76913135724783,-3.03799078032646
11,Alpha9KO,10000,70,1.38814810566703,-3.48203694081416
11,Alpha9KO,10500,70,0.398628094371543,-3.90066053397376
11,Alpha9KO,11000,70,0.210315171855647,-4.09399827496946
11,Alpha9KO,11500,70,0.293680539042276,-4.29038044280904
11,Alpha9KO,12000,70,0.132884293398884,-4.29532936759254
11,Alpha9KO,12500,70,0.072246230579873,-4.4624912243089
11,Alpha9KO,13000,70,0.0583745291089935,-4.60052586333011
11,Alpha9KO,13500,70,NaN,NaN
11,Alpha9KO,14000,70,NaN,NaN
11,Alpha9KO,14500,70,0.0582445809736448,-4.95489590680107
11,Alpha9KO,15000,70,NaN,NaN
11,Alpha9KO,500,80,NaN,NaN
11,Alpha9KO,1000,80,NaN,NaN
11,Alpha9KO,1500,80,1.46665514754349,0.618890079156169
11,Alpha9KO,2000,80,3.15075847704817,0.524463296306406
11,Alpha9KO,2500,80,9.52747812459381,0.355899901306614
11,Alpha9KO,3000,80,16.7294554295034,0.0910431471842114
11,Alpha9KO,3500,80,23.2345810339723,-0.116380922790299
11,Alpha9KO,4000,80,27.3982030733086,-0.310306789913374
11,Alpha9KO,4500,80,35.4221375153705,-0.494672698434263
11,Alpha9KO,5000,80,40.2863341736743,-0.688860879094828
11,Alpha9KO,5500,80,44.5094429210407,-0.892422837916986
11,Alpha9KO,6000,80,47.1701503263218,-1.13594662032353
11,Alpha9KO,6500,80,45.2392585243134,-1.39821848953125
11,Alpha9KO,7000,80,35.7709663908987,-1.64509772814583
11,Alpha9KO,7500,80,27.3881297065911,-1.88855100568768
11,Alpha9KO,8000,80,20.3812375331503,-2.16841618798793
11,Alpha9KO,8500,80,16.513876140747,-2.44273918974388
11,Alpha9KO,9000,80,9.58929977384229,-2.75353733493398
11,Alpha9KO,9500,80,4.49968875916377,-3.12715973948636
11,Alpha9KO,10000,80,1.37843913665,-3.61642002105689
11,Alpha9KO,10500,80,0.547329366261873,-3.98622195718431
11,Alpha9KO,11000,80,0.198820342070128,-4.11121185020345
11,Alpha9KO,11500,80,0.0968041368075776,-4.42622784919375
11,Alpha9KO,12000,80,0.112618607447985,-4.32558214563456
11,Alpha9KO,12500,80,0.0708131103576003,-4.461580272763
11,Alpha9KO,13000,80,0.0673618168025322,-4.59820360324833
11,Alpha9KO,13500,80,NaN,NaN
11,Alpha9KO,14000,80,NaN,NaN
11,Alpha9KO,14500,80,NaN,NaN
11,Alpha9KO,15000,80,NaN,NaN
11,Alpha9KO,500,90,NaN,NaN
11,Alpha9KO,1000,90,0.421243359847847,0.969917698081373
11,Alpha9KO,1500,90,5.41156264394744,0.620380006619397
11,Alpha9KO,2000,90,9.3124065550497,0.540745331387418
11,Alpha9KO,2500,90,26.7375530331968,0.339854059809257
11,Alpha9KO,3000,90,52.5764592416467,0.0579388066794564
11,Alpha9KO,3500,90,67.0522966969001,-0.171336386756144
11,Alpha9KO,4000,90,82.0769964650401,-0.3840926027959
11,Alpha9KO,4500,90,96.4872528055912,-0.594661084127062
11,Alpha9KO,5000,90,97.921133938041,-0.804773519672359
11,Alpha9KO,5500,90,96.8216345082967,-1.03507328389635
11,Alpha9KO,6000,90,82.748857032636,-1.29521388555581
11,Alpha9KO,6500,90,62.0740112524299,-1.55404568632053
11,Alpha9KO,7000,90,43.868499066504,-1.80488853844543
11,Alpha9KO,7500,90,29.1460048306089,-2.05384682508269
