experiment,condition,protocol,genotype,pupilSize,freq,level,mag,phi
6,Awake,Multitone,WT,Medium,6693,80,5.33095884855125,-1.167175363774
6,Awake,Multitone,WT,Medium,7225,80,6.30299841568847,-1.38943649075292
6,Awake,Multitone,WT,Medium,7760,80,6.97334428680397,-1.50210653608684
6,Awake,Multitone,WT,Medium,8298,80,8.42102336203043,-1.91951564266932
6,Awake,Multitone,WT,Medium,8838,80,9.62431894056187,-2.2198730715597
6,Awake,Multitone,WT,Medium,9380,80,9.10333013866122,-2.46246161811117
6,Awake,Multitone,WT,Medium,9925,80,8.17893273877382,-2.08009716181481
6,Awake,Multitone,WT,Medium,10473,80,7.77200719776991,-2.0761096045107
6,Awake,Multitone,WT,Medium,11023,80,6.2065731240977,-2.48079728810281
6,Awake,Multitone,WT,Medium,11575,80,5.01405124796926,-2.75225566569315
6,Awake,Multitone,WT,Medium,12130,80,3.62886535902582,-2.42970629968526
6,Awake,Multitone,WT,Medium,12688,80,2.34167660844689,-2.47908197810967
6,Awake,Multitone,WT,Medium,13248,80,1.32900040272078,-2.75413947239931
6,Awake,Multitone,WT,Medium,13810,80,0.699278137998941,-2.7739991039519
6,Awake,Multitone,WT,Medium,14375,80,NaN,NaN
1,Awake,Multitone,WT,Large,4068,10,1.22356137250001,0.525491642556263
1,Awake,Multitone,WT,Large,4588,10,NaN,NaN
1,Awake,Multitone,WT,Large,5110,10,0.568389242049879,-1.03315750792113
1,Awake,Multitone,WT,Large,5635,10,0.534406120300011,-0.618138893623155
1,Awake,Multitone,WT,Large,6163,10,NaN,NaN
1,Awake,Multitone,WT,Large,6693,10,NaN,NaN
1,Awake,Multitone,WT,Large,7225,10,0.574238612353648,-2.18899928586385
1,Awake,Multitone,WT,Large,7760,10,0.562378553378651,-1.76814284615881
1,Awake,Multitone,WT,Large,8298,10,0.640314356599456,-1.69171916947496
1,Awake,Multitone,WT,Large,8838,10,0.752149508045791,-1.62766492750885
1,Awake,Multitone,WT,Large,9380,10,0.798843467136404,-2.00102803052945
1,Awake,Multitone,WT,Large,9925,10,1.12006674823774,-1.63955064694343
1,Awake,Multitone,WT,Large,10473,10,0.965184290599423,-1.83701284815397
1,Awake,Multitone,WT,Large,11023,10,0.777018113606132,-2.05074174471101
1,Awake,Multitone,WT,Large,11575,10,0.801961692421547,-2.47531040894425
1,Awake,Multitone,WT,Large,12130,10,0.656059952059394,-2.1972082962772
1,Awake,Multitone,WT,Large,12688,10,0.560829304172992,-2.47738733000942
1,Awake,Multitone,WT,Large,13248,10,0.673491803260729,-3.19845077448943
1,Awake,Multitone,WT,Large,13810,10,0.415743857486342,-2.26908640240172
1,Awake,Multitone,WT,Large,14375,10,1.04348046739936,-2.37747285333597
1,Awake,Multitone,WT,Large,4068,20,0.597425579324464,-0.191215634810731
1,Awake,Multitone,WT,Large,4588,20,0.763773411866711,-0.509957133689112
1,Awake,Multitone,WT,Large,5110,20,0.663465381767682,-0.642176146952322
1,Awake,Multitone,WT,Large,5635,20,0.489266797408498,-0.625013060120791
1,Awake,Multitone,WT,Large,6163,20,0.788901392215819,-1.4277375037642
1,Awake,Multitone,WT,Large,6693,20,0.613667751347643,-1.68001811869829
1,Awake,Multitone,WT,Large,7225,20,0.561798535976587,-1.68267571572682
1,Awake,Multitone,WT,Large,7760,20,0.968518375592098,-1.78932351030291
1,Awake,Multitone,WT,Large,8298,20,0.728724431306641,-1.51718562858377
1,Awake,Multitone,WT,Large,8838,20,1.32484796438897,-1.64279819800443
1,Awake,Multitone,WT,Large,9380,20,1.51935572141385,-1.97818001133994
1,Awake,Multitone,WT,Large,9925,20,2.16735134884521,-1.7232691668741
1,Awake,Multitone,WT,Large,10473,20,1.47892324120081,-1.90987684775129
1,Awake,Multitone,WT,Large,11023,20,1.18513957498818,-2.12671720821096
1,Awake,Multitone,WT,Large,11575,20,0.89268085316353,-2.44233114998135
1,Awake,Multitone,WT,Large,12130,20,1.02691483153358,-2.34904256962895
1,Awake,Multitone,WT,Large,12688,20,0.753870878137216,-2.47727289777175
1,Awake,Multitone,WT,Large,13248,20,0.751576247497666,-1.81399713130206
1,Awake,Multitone,WT,Large,13810,20,0.737247550842163,-2.46088799680191
1,Awake,Multitone,WT,Large,14375,20,0.949056525228107,-3.69709422107687
1,Awake,Multitone,WT,Large,4068,30,0.78864692892395,-0.309550218162008
1,Awake,Multitone,WT,Large,4588,30,0.672462688002669,-0.651243715470687
1,Awake,Multitone,WT,Large,5110,30,0.755098625584034,-0.698424850785421
1,Awake,Multitone,WT,Large,5635,30,0.638458013072609,-0.854343468572714
1,Awake,Multitone,WT,Large,6163,30,0.673126549045144,-1.21284185731769
1,Awake,Multitone,WT,Large,6693,30,0.891302605963333,-1.52131371646849
1,Awake,Multitone,WT,Large,7225,30,0.663651651171004,-1.68150018587521
1,Awake,Multitone,WT,Large,7760,30,0.794637784077815,-1.76974528219532
1,Awake,Multitone,WT,Large,8298,30,1.5432499313158,-1.46825865958438
1,Awake,Multitone,WT,Large,8838,30,2.78290021161726,-1.68637501490484
1,Awake,Multitone,WT,Large,9380,30,3.20389542477346,-2.0000643219762
1,Awake,Multitone,WT,Large,9925,30,4.51781476198753,-1.73506814181686
1,Awake,Multitone,WT,Large,10473,30,2.80812417915583,-1.8987335596019
1,Awake,Multitone,WT,Large,11023,30,2.09418996369915,-2.15257095165406
1,Awake,Multitone,WT,Large,11575,30,1.41027733038898,-2.45530629423901
1,Awake,Multitone,WT,Large,12130,30,1.30062164629897,-2.36227379774085
1,Awake,Multitone,WT,Large,12688,30,0.827831862708337,-2.37388160701958
1,Awake,Multitone,WT,Large,13248,30,0.795682440671303,-2.53114852665055
1,Awake,Multitone,WT,Large,13810,30,0.540027150788752,-2.05842505385411
1,Awake,Multitone,WT,Large,14375,30,0.884393865337983,-2.82921116784638
1,Awake,Multitone,WT,Large,4068,40,0.734402980565257,-0.252924251196918
1,Awake,Multitone,WT,Large,4588,40,0.625495257496313,-0.481381029023316
1,Awake,Multitone,WT,Large,5110,40,0.8726053534248,-0.73421329346648
1,Awake,Multitone,WT,Large,5635,40,0.952154707952058,-0.814141469950798
1,Awake,Multitone,WT,Large,6163,40,0.87189125228102,-1.26412139936161
1,Awake,Multitone,WT,Large,6693,40,0.907017732046302,-1.54270531448129
1,Awake,Multitone,WT,Large,7225,40,0.87200855680656,-1.74594478082443
1,Awake,Multitone,WT,Large,7760,40,1.19626274163229,-1.7647877260562
1,Awake,Multitone,WT,Large,8298,40,2.99672281653095,-1.46942937992873
1,Awake,Multitone,WT,Large,8838,40,5.64124150495642,-1.70834644082323
1,Awake,Multitone,WT,Large,9380,40,5.61965570675011,-2.03700507512871
1,Awake,Multitone,WT,Large,9925,40,7.07512563876808,-1.75719680447996
1,Awake,Multitone,WT,Large,10473,40,3.92318735742355,-1.90386380223478
1,Awake,Multitone,WT,Large,11023,40,3.40160329070511,-2.18081930086146
1,Awake,Multitone,WT,Large,11575,40,1.84788679349553,-2.46605787326301
1,Awake,Multitone,WT,Large,12130,40,1.45140868120019,-2.25250534912766
1,Awake,Multitone,WT,Large,12688,40,0.71545368506489,-2.04276082960303
1,Awake,Multitone,WT,Large,13248,40,0.563750516931807,-1.89859666085987
1,Awake,Multitone,WT,Large,13810,40,0.650767341636266,-1.77787647131416
1,Awake,Multitone,WT,Large,14375,40,0.542925369562465,-3.20277246934038
1,Awake,Multitone,WT,Large,4068,50,0.969671805163018,-0.255798471685352
1,Awake,Multitone,WT,Large,4588,50,1.00861339444646,-0.480186656561455
1,Awake,Multitone,WT,Large,5110,50,1.6456152862249,-0.741707899839623
1,Awake,Multitone,WT,Large,5635,50,1.78439954791601,-0.829220130888063
1,Awake,Multitone,WT,Large,6163,50,1.58524862840985,-1.2609615256421
1,Awake,Multitone,WT,Large,6693,50,1.96708245091561,-1.54916519240392
1,Awake,Multitone,WT,Large,7225,50,1.57872488896864,-1.73973527785963
1,Awake,Multitone,WT,Large,7760,50,2.00322407632276,-1.75785226719068
1,Awake,Multitone,WT,Large,8298,50,5.19549878629201,-1.48130043418764
1,Awake,Multitone,WT,Large,8838,50,9.12236572208515,-1.72838514435559
1,Awake,Multitone,WT,Large,9380,50,8.06221337668626,-2.07298243227937
1,Awake,Multitone,WT,Large,9925,50,9.26332319184718,-1.78261765035881
1,Awake,Multitone,WT,Large,10473,50,4.56428497850126,-1.90130946587708
1,Awake,Multitone,WT,Large,11023,50,4.33023910338722,-2.17501178435463
1,Awake,Multitone,WT,Large,11575,50,2.16059848681122,-2.45565092565116
1,Awake,Multitone,WT,Large,12130,50,1.58869073247892,-2.26455991190669
1,Awake,Multitone,WT,Large,12688,50,0.827858295880313,-2.27663956273828
1,Awake,Multitone,WT,Large,13248,50,0.689679305700314,-2.55213259193904
1,Awake,Multitone,WT,Large,13810,50,0.585828849979012,-2.17105616771074
1,Awake,Multitone,WT,Large,14375,50,0.583428678632522,-1.17559065510813
1,Awake,Multitone,WT,Large,4068,60,2.05980841673608,-0.273706695262481
1,Awake,Multitone,WT,Large,4588,60,1.81393221547624,-0.47437497309411
1,Awake,Multitone,WT,Large,5110,60,3.18133213332813,-0.739997518548171
1,Awake,Multitone,WT,Large,5635,60,3.83019585666909,-0.822012474191555
1,Awake,Multitone,WT,Large,6163,60,3.27898074126099,-1.25566744881061
1,Awake,Multitone,WT,Large,6693,60,4.22405607436563,-1.54106754630168
1,Awake,Multitone,WT,Large,7225,60,3.47654210539993,-1.73598295702351
1,Awake,Multitone,WT,Large,7760,60,4.17100006220407,-1.75832558456393
1,Awake,Multitone,WT,Large,8298,60,8.64250141366713,-1.48645138962316
1,Awake,Multitone,WT,Large,8838,60,13.3651138721863,-1.73983182856638
1,Awake,Multitone,WT,Large,9380,60,9.66801893452994,-2.07964045920549
1,Awake,Multitone,WT,Large,9925,60,11.1144404883857,-1.78113262209116
1,Awake,Multitone,WT,Large,10473,60,5.39973614205725,-1.85531818231545
1,Awake,Multitone,WT,Large,11023,60,4.91081839364081,-2.15216899407727
1,Awake,Multitone,WT,Large,11575,60,2.18599575314184,-2.4555427640329
1,Awake,Multitone,WT,Large,12130,60,1.53736697223177,-2.20312174488029
1,Awake,Multitone,WT,Large,12688,60,0.693462539454792,-2.41746599492058
1,Awake,Multitone,WT,Large,13248,60,0.540699564122326,0.104080479901724
1,Awake,Multitone,WT,Large,13810,60,0.517490541875083,-2.16691642133386
1,Awake,Multitone,WT,Large,14375,60,0.737675522679241,-2.27099024367545
1,Awake,Multitone,WT,Large,4068,70,3.76576609875945,-0.272834474734748
1,Awake,Multitone,WT,Large,4588,70,3.87983373839363,-0.467032559152304
1,Awake,Multitone,WT,Large,5110,70,6.16168351082024,-0.737377891940711
1,Awake,Multitone,WT,Large,5635,70,7.28516748052304,-0.827056412865848
1,Awake,Multitone,WT,Large,6163,70,6.11075343902243,-1.24876247993528
1,Awake,Multitone,WT,Large,6693,70,7.468529011682,-1.53460642039839
1,Awake,Multitone,WT,Large,7225,70,5.71373863026146,-1.74352582925876
1,Awake,Multitone,WT,Large,7760,70,6.32891708052067,-1.77647888575225
1,Awake,Multitone,WT,Large,8298,70,12.0407544649924,-1.51062812380409
1,Awake,Multitone,WT,Large,8838,70,16.2823307376984,-1.77207636477825
1,Awake,Multitone,WT,Large,9380,70,9.35228867498833,-2.0964252480157
1,Awake,Multitone,WT,Large,9925,70,11.266560292724,-1.76532654020999
1,Awake,Multitone,WT,Large,10473,70,4.9715821919476,-1.80547840404475
1,Awake,Multitone,WT,Large,11023,70,4.22258036730502,-2.12496669135242
1,Awake,Multitone,WT,Large,11575,70,2.13263848011501,-2.43385678659013
1,Awake,Multitone,WT,Large,12130,70,1.31631850927159,-2.18918109857685
1,Awake,Multitone,WT,Large,12688,70,0.775898562775109,-1.64186053407111
1,Awake,Multitone,WT,Large,13248,70,0.636413326550789,-2.9252871642111
1,Awake,Multitone,WT,Large,13810,70,0.912426062361188,-2.19336476949142
1,Awake,Multitone,WT,Large,14375,70,0.834937325117784,-2.73686012814348
1,Awake,Multitone,WT,Large,4068,80,7.50980246100365,-0.261857048115763
1,Awake,Multitone,WT,Large,4588,80,7.72685106765442,-0.464468692150739
1,Awake,Multitone,WT,Large,5110,80,11.1962250587159,-0.745116127595134
1,Awake,Multitone,WT,Large,5635,80,12.8491130049143,-0.839422797057811
1,Awake,Multitone,WT,Large,6163,80,10.3772972227689,-1.26343465031254
1,Awake,Multitone,WT,Large,6693,80,12.6205299198465,-1.56219962101473
1,Awake,Multitone,WT,Large,7225,80,8.06764609363022,-1.77933150543306
1,Awake,Multitone,WT,Large,7760,80,7.15307398946068,-1.8346302282148
1,Awake,Multitone,WT,Large,8298,80,13.1280761115892,-1.57244912522178
1,Awake,Multitone,WT,Large,8838,80,17.1493839189885,-1.83377117882992
1,Awake,Multitone,WT,Large,9380,80,9.7764029884311,-2.14297810336186
1,Awake,Multitone,WT,Large,9925,80,9.48266853949412,-1.78700033995354
1,Awake,Multitone,WT,Large,10473,80,4.12616786540274,-1.80949221437097
1,Awake,Multitone,WT,Large,11023,80,2.67202370251438,-2.12514168799459
1,Awake,Multitone,WT,Large,11575,80,1.41995646359033,-2.50815531568292
1,Awake,Multitone,WT,Large,12130,80,1.03659082837215,-1.9609889374391
1,Awake,Multitone,WT,Large,12688,80,0.959182051852199,-2.0947214222822
1,Awake,Multitone,WT,Large,13248,80,0.580366154982476,-2.4799184728527
1,Awake,Multitone,WT,Large,13810,80,0.341483376269611,-2.04861098216224
1,Awake,Multitone,WT,Large,14375,80,NaN,NaN
2,Awake,Multitone,WT,Large,4068,10,NaN,NaN
2,Awake,Multitone,WT,Large,4588,10,1.46560178598358,-0.780349244073533
2,Awake,Multitone,WT,Large,5110,10,NaN,NaN
2,Awake,Multitone,WT,Large,5635,10,NaN,NaN
2,Awake,Multitone,WT,Large,6163,10,NaN,NaN
2,Awake,Multitone,WT,Large,6693,10,NaN,NaN
2,Awake,Multitone,WT,Large,7225,10,NaN,NaN
2,Awake,Multitone,WT,Large,7760,10,NaN,NaN
2,Awake,Multitone,WT,Large,8298,10,NaN,NaN
2,Awake,Multitone,WT,Large,8838,10,NaN,NaN
2,Awake,Multitone,WT,Large,9380,10,NaN,NaN
2,Awake,Multitone,WT,Large,9925,10,0.712143415272227,-2.35252385661573
2,Awake,Multitone,WT,Large,10473,10,NaN,NaN
2,Awake,Multitone,WT,Large,11023,10,1.45780575280531,-2.85324275956887
2,Awake,Multitone,WT,Large,11575,10,2.39660152823265,-3.18313487460441
2,Awake,Multitone,WT,Large,12130,10,2.33284924307542,-3.11834887476595
2,Awake,Multitone,WT,Large,12688,10,NaN,NaN
2,Awake,Multitone,WT,Large,13248,10,NaN,NaN
2,Awake,Multitone,WT,Large,13810,10,NaN,NaN
2,Awake,Multitone,WT,Large,14375,10,NaN,NaN
2,Awake,Multitone,WT,Large,4068,20,NaN,NaN
2,Awake,Multitone,WT,Large,4588,20,NaN,NaN
2,Awake,Multitone,WT,Large,5110,20,NaN,NaN
2,Awake,Multitone,WT,Large,5635,20,NaN,NaN
2,Awake,Multitone,WT,Large,6163,20,NaN,NaN
2,Awake,Multitone,WT,Large,6693,20,NaN,NaN
2,Awake,Multitone,WT,Large,7225,20,NaN,NaN
2,Awake,Multitone,WT,Large,7760,20,NaN,NaN
2,Awake,Multitone,WT,Large,8298,20,NaN,NaN
2,Awake,Multitone,WT,Large,8838,20,NaN,NaN
2,Awake,Multitone,WT,Large,9380,20,1.33631728335581,-2.62486809682569
2,Awake,Multitone,WT,Large,9925,20,0.61238252592512,-2.27578543178859
2,Awake,Multitone,WT,Large,10473,20,1.39213832643357,-2.35273774245904
2,Awake,Multitone,WT,Large,11023,20,1.14012323452963,-2.86099744384594
2,Awake,Multitone,WT,Large,11575,20,2.64669300101202,-3.174415515516
2,Awake,Multitone,WT,Large,12130,20,3.68602284892469,-3.12948210835681
2,Awake,Multitone,WT,Large,12688,20,1.1854224503658,-3.44174212055469
2,Awake,Multitone,WT,Large,13248,20,NaN,NaN
2,Awake,Multitone,WT,Large,13810,20,NaN,NaN
2,Awake,Multitone,WT,Large,14375,20,NaN,NaN
2,Awake,Multitone,WT,Large,4068,30,NaN,NaN
2,Awake,Multitone,WT,Large,4588,30,NaN,NaN
2,Awake,Multitone,WT,Large,5110,30,NaN,NaN
2,Awake,Multitone,WT,Large,5635,30,NaN,NaN
2,Awake,Multitone,WT,Large,6163,30,NaN,NaN
2,Awake,Multitone,WT,Large,6693,30,NaN,NaN
2,Awake,Multitone,WT,Large,7225,30,NaN,NaN
2,Awake,Multitone,WT,Large,7760,30,0.842499498481523,-1.68412793121447
2,Awake,Multitone,WT,Large,8298,30,NaN,NaN
2,Awake,Multitone,WT,Large,8838,30,0.922793730861611,-2.47265415203077
2,Awake,Multitone,WT,Large,9380,30,2.44811668101739,-2.58737921928342
2,Awake,Multitone,WT,Large,9925,30,2.02416539879075,-2.31549145284532
2,Awake,Multitone,WT,Large,10473,30,2.65830287703953,-2.38600401418181
2,Awake,Multitone,WT,Large,11023,30,2.58282930639989,-2.89983165384278
2,Awake,Multitone,WT,Large,11575,30,2.84845627312457,-3.19704799807338
2,Awake,Multitone,WT,Large,12130,30,5.90899232996426,-3.09210997453762
2,Awake,Multitone,WT,Large,12688,30,1.28212025755493,-3.3175885044325
2,Awake,Multitone,WT,Large,13248,30,0.919096759602383,-3.72162543633745
2,Awake,Multitone,WT,Large,13810,30,NaN,NaN
2,Awake,Multitone,WT,Large,14375,30,NaN,NaN
2,Awake,Multitone,WT,Large,4068,40,NaN,NaN
2,Awake,Multitone,WT,Large,4588,40,NaN,NaN
2,Awake,Multitone,WT,Large,5110,40,NaN,NaN
2,Awake,Multitone,WT,Large,5635,40,1.24789391680957,-0.679951846260834
2,Awake,Multitone,WT,Large,6163,40,1.09933293949676,-1.04665111285953
2,Awake,Multitone,WT,Large,6693,40,0.710424964722836,-1.44863377354745
2,Awake,Multitone,WT,Large,7225,40,NaN,NaN
2,Awake,Multitone,WT,Large,7760,40,1.46278949410629,-1.60938721735225
2,Awake,Multitone,WT,Large,8298,40,1.2630558719199,-2.09846130882063
2,Awake,Multitone,WT,Large,8838,40,1.7689488757499,-2.40955328317148
2,Awake,Multitone,WT,Large,9380,40,3.204457950618,-2.70436681219805
2,Awake,Multitone,WT,Large,9925,40,3.70376740074206,-2.35519813386445
2,Awake,Multitone,WT,Large,10473,40,4.38028188287844,-2.43797245504556
2,Awake,Multitone,WT,Large,11023,40,4.58859193981895,-2.95229692097714
2,Awake,Multitone,WT,Large,11575,40,3.57859629888351,-3.20219767503592
2,Awake,Multitone,WT,Large,12130,40,6.18317938092256,-3.07222332679904
2,Awake,Multitone,WT,Large,12688,40,2.05979281448137,-3.15011866604257
2,Awake,Multitone,WT,Large,13248,40,NaN,NaN
2,Awake,Multitone,WT,Large,13810,40,NaN,NaN
2,Awake,Multitone,WT,Large,14375,40,0.715107761899465,-2.56294221160713
2,Awake,Multitone,WT,Large,4068,50,NaN,NaN
2,Awake,Multitone,WT,Large,4588,50,1.965011179419,-0.249223938514018
2,Awake,Multitone,WT,Large,5110,50,NaN,NaN
2,Awake,Multitone,WT,Large,5635,50,NaN,NaN
2,Awake,Multitone,WT,Large,6163,50,2.20747340158733,-0.982145711219654
2,Awake,Multitone,WT,Large,6693,50,3.01791775022945,-1.38805815621422
2,Awake,Multitone,WT,Large,7225,50,3.627395037778,-1.5808831328787
2,Awake,Multitone,WT,Large,7760,50,4.10243896927395,-1.70345888186142
2,Awake,Multitone,WT,Large,8298,50,5.5373783843326,-2.05745969534674
2,Awake,Multitone,WT,Large,8838,50,6.25918895214671,-2.42563173791232
2,Awake,Multitone,WT,Large,9380,50,10.3143039070967,-2.72075179153931
2,Awake,Multitone,WT,Large,9925,50,10.5859052729753,-2.42078214322656
2,Awake,Multitone,WT,Large,10473,50,11.6326233020109,-2.45687228072148
2,Awake,Multitone,WT,Large,11023,50,8.10543390980189,-2.94150756532439
2,Awake,Multitone,WT,Large,11575,50,7.43560649734413,-3.21393955127847
2,Awake,Multitone,WT,Large,12130,50,8.58440967649894,-3.01466460860961
2,Awake,Multitone,WT,Large,12688,50,4.22544393450846,-3.15071316898414
2,Awake,Multitone,WT,Large,13248,50,1.37262896512002,-3.60771915055692
2,Awake,Multitone,WT,Large,13810,50,NaN,NaN
2,Awake,Multitone,WT,Large,14375,50,1.28727151790902,-3.04266908948194
2,Awake,Multitone,WT,Large,4068,60,2.07882731319284,-0.055841721243054
2,Awake,Multitone,WT,Large,4588,60,2.65117953730714,-0.34307752515024
2,Awake,Multitone,WT,Large,5110,60,2.83338087893949,-0.575912370377031
2,Awake,Multitone,WT,Large,5635,60,3.30333415600578,-0.67541320071871
2,Awake,Multitone,WT,Large,6163,60,3.88589002579242,-1.04847154129679
2,Awake,Multitone,WT,Large,6693,60,5.13680100184779,-1.34264205666941
2,Awake,Multitone,WT,Large,7225,60,4.82612493038248,-1.55290017797383
2,Awake,Multitone,WT,Large,7760,60,5.94614337232266,-1.62823132344509
2,Awake,Multitone,WT,Large,8298,60,7.84672304073875,-2.07427017614237
2,Awake,Multitone,WT,Large,8838,60,8.58065729937069,-2.40378068660591
2,Awake,Multitone,WT,Large,9380,60,12.5228112954901,-2.71096789445848
2,Awake,Multitone,WT,Large,9925,60,11.8180834000909,-2.40763051144995
2,Awake,Multitone,WT,Large,10473,60,11.9628659484025,-2.44218000285846
2,Awake,Multitone,WT,Large,11023,60,5.95336438382645,-2.89931884450969
2,Awake,Multitone,WT,Large,11575,60,5.73370643736774,-3.17613564624537
2,Awake,Multitone,WT,Large,12130,60,6.34792465154591,-2.95022957837371
2,Awake,Multitone,WT,Large,12688,60,3.54055666103555,-3.04887606869301
2,Awake,Multitone,WT,Large,13248,60,0.869376333474082,-3.47107032586044
2,Awake,Multitone,WT,Large,13810,60,0.950084664511319,-2.78333896987012
2,Awake,Multitone,WT,Large,14375,60,NaN,NaN
2,Awake,Multitone,WT,Large,4068,70,5.15907746302457,-0.0264107566255755
2,Awake,Multitone,WT,Large,4588,70,5.89043106338561,-0.326974051915813
2,Awake,Multitone,WT,Large,5110,70,7.68571149395776,-0.571895541010038
2,Awake,Multitone,WT,Large,5635,70,8.59910211170066,-0.681436295786307
2,Awake,Multitone,WT,Large,6163,70,8.71819184213494,-1.04763289178835
2,Awake,Multitone,WT,Large,6693,70,10.8461074078304,-1.36615672428863
2,Awake,Multitone,WT,Large,7225,70,9.67142906006791,-1.54968370326125
2,Awake,Multitone,WT,Large,7760,70,11.7337695866953,-1.65235262266548
2,Awake,Multitone,WT,Large,8298,70,13.8960884756183,-2.09676748957786
2,Awake,Multitone,WT,Large,8838,70,14.1656954914432,-2.43424562652671
2,Awake,Multitone,WT,Large,9380,70,17.3311017492726,-2.7215172037269
2,Awake,Multitone,WT,Large,9925,70,13.5337884730918,-2.42566291389385
2,Awake,Multitone,WT,Large,10473,70,13.6762852393616,-2.42749365532534
2,Awake,Multitone,WT,Large,11023,70,7.18295127918315,-2.83805253945473
2,Awake,Multitone,WT,Large,11575,70,6.07892229816434,-3.15470107385445
2,Awake,Multitone,WT,Large,12130,70,5.92364471499899,-2.88895133566073
2,Awake,Multitone,WT,Large,12688,70,3.31973508776515,-2.98772335646954
2,Awake,Multitone,WT,Large,13248,70,NaN,NaN
2,Awake,Multitone,WT,Large,13810,70,NaN,NaN
2,Awake,Multitone,WT,Large,14375,70,NaN,NaN
2,Awake,Multitone,WT,Large,4068,80,7.92283701368147,-0.0179889957809982
2,Awake,Multitone,WT,Large,4588,80,7.75227312976138,-0.327647200020528
2,Awake,Multitone,WT,Large,5110,80,10.4937796325545,-0.574651898844554
2,Awake,Multitone,WT,Large,5635,80,11.9391941155326,-0.683791159417564
2,Awake,Multitone,WT,Large,6163,80,11.5573514994833,-1.0815118236461
2,Awake,Multitone,WT,Large,6693,80,13.1909773919997,-1.38864896084467
2,Awake,Multitone,WT,Large,7225,80,12.3873637497064,-1.58956236788166
2,Awake,Multitone,WT,Large,7760,80,12.192384229742,-1.68667488602105
2,Awake,Multitone,WT,Large,8298,80,14.5174323700823,-2.1514477567395
2,Awake,Multitone,WT,Large,8838,80,13.7117862180793,-2.50126866759908
2,Awake,Multitone,WT,Large,9380,80,14.718075562325,-2.78117426839385
2,Awake,Multitone,WT,Large,9925,80,9.85677692841678,-2.45297079172651
2,Awake,Multitone,WT,Large,10473,80,9.42486149143755,-2.45507236031335
2,Awake,Multitone,WT,Large,11023,80,5.54007297837582,-2.85216042723592
2,Awake,Multitone,WT,Large,11575,80,3.02605445937582,-3.17872859104056
2,Awake,Multitone,WT,Large,12130,80,2.9128677933788,-2.85087710584437
2,Awake,Multitone,WT,Large,12688,80,1.04657367984917,-3.08521720085625
2,Awake,Multitone,WT,Large,13248,80,NaN,NaN
2,Awake,Multitone,WT,Large,13810,80,NaN,NaN
2,Awake,Multitone,WT,Large,14375,80,NaN,NaN
3,Awake,Multitone,WT,Large,4068,10,NaN,NaN
3,Awake,Multitone,WT,Large,4588,10,NaN,NaN
3,Awake,Multitone,WT,Large,5110,10,NaN,NaN
3,Awake,Multitone,WT,Large,5635,10,NaN,NaN
3,Awake,Multitone,WT,Large,6163,10,NaN,NaN
3,Awake,Multitone,WT,Large,6693,10,NaN,NaN
3,Awake,Multitone,WT,Large,7225,10,NaN,NaN
3,Awake,Multitone,WT,Large,7760,10,NaN,NaN
3,Awake,Multitone,WT,Large,8298,10,NaN,NaN
3,Awake,Multitone,WT,Large,8838,10,NaN,NaN
3,Awake,Multitone,WT,Large,9380,10,NaN,NaN
3,Awake,Multitone,WT,Large,9925,10,0.626015506050379,-2.14019240041809
3,Awake,Multitone,WT,Large,10473,10,0.495886128217381,-2.43543844772897
3,Awake,Multitone,WT,Large,11023,10,0.763039929033694,-2.65071493591609
3,Awake,Multitone,WT,Large,11575,10,1.348195012363,-3.16487157081259
3,Awake,Multitone,WT,Large,12130,10,1.2549872680886,-2.95929290228251
3,Awake,Multitone,WT,Large,12688,10,1.64152370021283,-2.99703766133296
3,Awake,Multitone,WT,Large,13248,10,1.0526376000811,-3.56455533837498
3,Awake,Multitone,WT,Large,13810,10,NaN,NaN
3,Awake,Multitone,WT,Large,14375,10,NaN,NaN
3,Awake,Multitone,WT,Large,4068,20,0.390497842385121,-0.0226320886326045
3,Awake,Multitone,WT,Large,4588,20,NaN,NaN
3,Awake,Multitone,WT,Large,5110,20,0.384052877269882,-0.673750789166452
3,Awake,Multitone,WT,Large,5635,20,NaN,NaN
3,Awake,Multitone,WT,Large,6163,20,NaN,NaN
3,Awake,Multitone,WT,Large,6693,20,0.300538918741648,-1.23754176868308
3,Awake,Multitone,WT,Large,7225,20,NaN,NaN
3,Awake,Multitone,WT,Large,7760,20,NaN,NaN
3,Awake,Multitone,WT,Large,8298,20,NaN,NaN
3,Awake,Multitone,WT,Large,8838,20,0.59392078877298,-2.35588491611652
3,Awake,Multitone,WT,Large,9380,20,0.736721575916667,-2.63595545511019
3,Awake,Multitone,WT,Large,9925,20,0.76610294752545,-2.23769610554846
3,Awake,Multitone,WT,Large,10473,20,1.41209714655018,-2.29129564929721
3,Awake,Multitone,WT,Large,11023,20,1.78128193202138,-2.7281039181388
3,Awake,Multitone,WT,Large,11575,20,2.42869458898324,-3.14490834124535
3,Awake,Multitone,WT,Large,12130,20,2.79684684075116,-2.95507385959891
3,Awake,Multitone,WT,Large,12688,20,2.99903023983991,-3.01731092675992
3,Awake,Multitone,WT,Large,13248,20,1.11954122261779,-3.57994406616818
3,Awake,Multitone,WT,Large,13810,20,0.340280854848869,-3.98503407565936
3,Awake,Multitone,WT,Large,14375,20,NaN,NaN
3,Awake,Multitone,WT,Large,4068,30,0.566724317799203,-0.168021023650478
