experiment,condition,protocol,genotype,pupilSize,freq,level,mag,phi
8,Anesth,Multitone,Alpha9KO,na,12130,70,2.21305703217493,-2.73827422205432
8,Anesth,Multitone,Alpha9KO,na,12688,70,1.00172827255818,-2.8678588125717
8,Anesth,Multitone,Alpha9KO,na,13248,70,0.584588517100579,-3.05153200576755
8,Anesth,Multitone,Alpha9KO,na,13810,70,0.53865492729353,-2.8967724831096
8,Anesth,Multitone,Alpha9KO,na,14375,70,NaN,NaN
8,Anesth,Multitone,Alpha9KO,na,4068,80,4.69587774578305,-0.0367469908914132
8,Anesth,Multitone,Alpha9KO,na,4588,80,6.49246806788017,-0.377441332107804
8,Anesth,Multitone,Alpha9KO,na,5110,80,8.23155906071118,-0.552126249349151
8,Anesth,Multitone,Alpha9KO,na,5635,80,8.33454825976484,-0.597757662085911
8,Anesth,Multitone,Alpha9KO,na,6163,80,7.80352371375655,-1.00948165603563
8,Anesth,Multitone,Alpha9KO,na,6693,80,9.95584231420257,-1.30937352544349
8,Anesth,Multitone,Alpha9KO,na,7225,80,12.9464351748137,-1.54848816302027
8,Anesth,Multitone,Alpha9KO,na,7760,80,12.5521078694919,-1.65711369973958
8,Anesth,Multitone,Alpha9KO,na,8298,80,12.4529276092897,-2.1255193907124
8,Anesth,Multitone,Alpha9KO,na,8838,80,10.7447006995357,-2.4416387917367
8,Anesth,Multitone,Alpha9KO,na,9380,80,10.1384717237535,-2.71878816920376
8,Anesth,Multitone,Alpha9KO,na,9925,80,7.12503245371626,-2.39015891059318
8,Anesth,Multitone,Alpha9KO,na,10473,80,6.70132084677952,-2.38521340575194
8,Anesth,Multitone,Alpha9KO,na,11023,80,4.80478095110709,-2.81703969716044
8,Anesth,Multitone,Alpha9KO,na,11575,80,3.0175853966264,-3.12746082057947
8,Anesth,Multitone,Alpha9KO,na,12130,80,1.29005238955194,-2.72860465617203
8,Anesth,Multitone,Alpha9KO,na,12688,80,0.627508511892238,-2.95214705906379
8,Anesth,Multitone,Alpha9KO,na,13248,80,0.528655669250985,-2.57322535623783
8,Anesth,Multitone,Alpha9KO,na,13810,80,0.401392283006968,-3.26429539275793
8,Anesth,Multitone,Alpha9KO,na,14375,80,NaN,NaN
9,Anesth,Multitone,Alpha9KO,na,4068,10,0.332870351979938,0.350699550163176
9,Anesth,Multitone,Alpha9KO,na,4588,10,0.694759126228106,-0.285986910428178
9,Anesth,Multitone,Alpha9KO,na,5110,10,0.473863862163924,-1.08624856319751
9,Anesth,Multitone,Alpha9KO,na,5635,10,0.385375498445664,-0.682518391256955
9,Anesth,Multitone,Alpha9KO,na,6163,10,NaN,NaN
9,Anesth,Multitone,Alpha9KO,na,6693,10,0.444543354892289,-1.98770242934976
9,Anesth,Multitone,Alpha9KO,na,7225,10,0.337457251698974,-1.79661958711986
9,Anesth,Multitone,Alpha9KO,na,7760,10,0.409407159748512,-1.63916407816688
9,Anesth,Multitone,Alpha9KO,na,8298,10,0.413023389498672,-1.20481452962968
9,Anesth,Multitone,Alpha9KO,na,8838,10,0.555625329399946,-1.70729487152255
9,Anesth,Multitone,Alpha9KO,na,9380,10,0.87440445357185,-2.05201013282338
9,Anesth,Multitone,Alpha9KO,na,9925,10,0.996989594558508,-1.96867924214673
9,Anesth,Multitone,Alpha9KO,na,10473,10,0.517981780489308,-2.06337774576329
9,Anesth,Multitone,Alpha9KO,na,11023,10,0.479801492970266,-2.12343448791133
9,Anesth,Multitone,Alpha9KO,na,11575,10,0.458642045488472,-2.47877546870603
9,Anesth,Multitone,Alpha9KO,na,12130,10,0.383103719622804,-3.6704388591543
9,Anesth,Multitone,Alpha9KO,na,12688,10,0.358158578181614,-2.26751749425504
9,Anesth,Multitone,Alpha9KO,na,13248,10,0.862005026016517,-3.09867235476868
9,Anesth,Multitone,Alpha9KO,na,13810,10,0.456175655718234,-2.97373955518033
9,Anesth,Multitone,Alpha9KO,na,14375,10,NaN,NaN
9,Anesth,Multitone,Alpha9KO,na,4068,20,0.372510026817046,0.0754405778967302
9,Anesth,Multitone,Alpha9KO,na,4588,20,0.446770590471524,-0.78211569180737
9,Anesth,Multitone,Alpha9KO,na,5110,20,NaN,NaN
9,Anesth,Multitone,Alpha9KO,na,5635,20,NaN,NaN
9,Anesth,Multitone,Alpha9KO,na,6163,20,0.553619752925363,-1.12109279228929
9,Anesth,Multitone,Alpha9KO,na,6693,20,0.398818950253323,-1.44006714463842
9,Anesth,Multitone,Alpha9KO,na,7225,20,0.418704070669574,-1.54077747599324
9,Anesth,Multitone,Alpha9KO,na,7760,20,0.413167116785132,-1.69758607329541
9,Anesth,Multitone,Alpha9KO,na,8298,20,0.763311268208707,-1.26686783654558
9,Anesth,Multitone,Alpha9KO,na,8838,20,1.0901196853583,-1.72659083339574
9,Anesth,Multitone,Alpha9KO,na,9380,20,1.75130068519353,-2.05707118905223
9,Anesth,Multitone,Alpha9KO,na,9925,20,1.84424960506442,-1.96011846699285
9,Anesth,Multitone,Alpha9KO,na,10473,20,0.636415740562696,-1.99062244756619
9,Anesth,Multitone,Alpha9KO,na,11023,20,0.635026541794824,-2.22386580823201
9,Anesth,Multitone,Alpha9KO,na,11575,20,0.446850407038484,-2.30224611409302
9,Anesth,Multitone,Alpha9KO,na,12130,20,0.37207434327008,-2.7488835507292
9,Anesth,Multitone,Alpha9KO,na,12688,20,0.287803800625472,-1.98633459578167
9,Anesth,Multitone,Alpha9KO,na,13248,20,0.360687117883099,-2.62495320082761
9,Anesth,Multitone,Alpha9KO,na,13810,20,0.297500800209568,-2.94273923896335
9,Anesth,Multitone,Alpha9KO,na,14375,20,NaN,NaN
9,Anesth,Multitone,Alpha9KO,na,4068,30,NaN,NaN
9,Anesth,Multitone,Alpha9KO,na,4588,30,0.45546394320009,-0.635875722729269
9,Anesth,Multitone,Alpha9KO,na,5110,30,0.390982489278855,-0.567711454907753
9,Anesth,Multitone,Alpha9KO,na,5635,30,0.432459114622834,-0.640535917470741
9,Anesth,Multitone,Alpha9KO,na,6163,30,0.358569125130274,-1.06625110935643
9,Anesth,Multitone,Alpha9KO,na,6693,30,0.409344405061925,-1.37735886074451
9,Anesth,Multitone,Alpha9KO,na,7225,30,0.519661391570304,-1.61054780133293
9,Anesth,Multitone,Alpha9KO,na,7760,30,0.614351611227945,-1.72865235034608
9,Anesth,Multitone,Alpha9KO,na,8298,30,1.45539487920005,-1.29179517241674
9,Anesth,Multitone,Alpha9KO,na,8838,30,2.10840896154705,-1.75401220777396
9,Anesth,Multitone,Alpha9KO,na,9380,30,2.80134944470944,-2.09742429250974
9,Anesth,Multitone,Alpha9KO,na,9925,30,2.64303995531749,-1.96420676513099
9,Anesth,Multitone,Alpha9KO,na,10473,30,0.954612514989184,-1.9556035772526
9,Anesth,Multitone,Alpha9KO,na,11023,30,0.844882970758731,-2.19768346041048
9,Anesth,Multitone,Alpha9KO,na,11575,30,0.575972489365082,-2.42254824288164
9,Anesth,Multitone,Alpha9KO,na,12130,30,0.399060563402991,-2.59394866584862
9,Anesth,Multitone,Alpha9KO,na,12688,30,0.393984570815876,-4.64282418300885
9,Anesth,Multitone,Alpha9KO,na,13248,30,0.326352701347955,-2.77094045783297
9,Anesth,Multitone,Alpha9KO,na,13810,30,0.394444966910845,-2.46216444881838
9,Anesth,Multitone,Alpha9KO,na,14375,30,NaN,NaN
9,Anesth,Multitone,Alpha9KO,na,4068,40,0.519081876448818,-0.10669789098662
9,Anesth,Multitone,Alpha9KO,na,4588,40,0.445812369361253,-0.431059351908909
9,Anesth,Multitone,Alpha9KO,na,5110,40,0.526248820455358,-0.556048211322785
9,Anesth,Multitone,Alpha9KO,na,5635,40,0.514334206129536,-0.636661071407139
9,Anesth,Multitone,Alpha9KO,na,6163,40,0.592607515999641,-1.00356351899889
9,Anesth,Multitone,Alpha9KO,na,6693,40,0.621149712330108,-1.37351969942386
9,Anesth,Multitone,Alpha9KO,na,7225,40,0.894719870150091,-1.61283892871592
9,Anesth,Multitone,Alpha9KO,na,7760,40,1.29650390365293,-1.74643757577931
9,Anesth,Multitone,Alpha9KO,na,8298,40,2.52003738916002,-1.3135624939591
9,Anesth,Multitone,Alpha9KO,na,8838,40,3.48405847578161,-1.78538110295687
9,Anesth,Multitone,Alpha9KO,na,9380,40,3.81968313510127,-2.12875453529394
9,Anesth,Multitone,Alpha9KO,na,9925,40,3.21539802264064,-1.95002429469079
9,Anesth,Multitone,Alpha9KO,na,10473,40,1.52512251809899,-1.93085633864154
9,Anesth,Multitone,Alpha9KO,na,11023,40,1.09275201322217,-2.17131032828206
9,Anesth,Multitone,Alpha9KO,na,11575,40,0.609707563198645,-2.46660983182373
9,Anesth,Multitone,Alpha9KO,na,12130,40,0.352526448349233,-2.47587215641496
9,Anesth,Multitone,Alpha9KO,na,12688,40,0.517819754142438,-2.25098864727972
9,Anesth,Multitone,Alpha9KO,na,13248,40,0.419411762169822,-1.61380194788525
9,Anesth,Multitone,Alpha9KO,na,13810,40,0.39526398102694,-3.06538647927583
9,Anesth,Multitone,Alpha9KO,na,14375,40,NaN,NaN
9,Anesth,Multitone,Alpha9KO,na,4068,50,0.46135026613479,-0.215572134780534
9,Anesth,Multitone,Alpha9KO,na,4588,50,0.588538427209784,-0.469712264317009
9,Anesth,Multitone,Alpha9KO,na,5110,50,0.890479824300048,-0.581404414146364
9,Anesth,Multitone,Alpha9KO,na,5635,50,1.03445109084116,-0.670858528654225
9,Anesth,Multitone,Alpha9KO,na,6163,50,1.19050108830073,-1.04189581582199
9,Anesth,Multitone,Alpha9KO,na,6693,50,1.36523733288988,-1.38338724922024
9,Anesth,Multitone,Alpha9KO,na,7225,50,1.90594265422548,-1.62609076116964
9,Anesth,Multitone,Alpha9KO,na,7760,50,2.68906461946438,-1.75970172719185
9,Anesth,Multitone,Alpha9KO,na,8298,50,4.27796557019092,-1.3441309526739
9,Anesth,Multitone,Alpha9KO,na,8838,50,4.72796202702931,-1.81287756977926
9,Anesth,Multitone,Alpha9KO,na,9380,50,4.70613815540471,-2.13221148812329
9,Anesth,Multitone,Alpha9KO,na,9925,50,3.9786669837549,-1.92137249801951
9,Anesth,Multitone,Alpha9KO,na,10473,50,2.05252976254642,-1.91424483516002
9,Anesth,Multitone,Alpha9KO,na,11023,50,1.31912199706394,-2.12148803832678
9,Anesth,Multitone,Alpha9KO,na,11575,50,0.708214131644376,-2.43468227154233
9,Anesth,Multitone,Alpha9KO,na,12130,50,0.459704538376889,-2.41185655789963
9,Anesth,Multitone,Alpha9KO,na,12688,50,0.518527144982024,-3.0542062273224
9,Anesth,Multitone,Alpha9KO,na,13248,50,NaN,NaN
9,Anesth,Multitone,Alpha9KO,na,13810,50,0.383915198358166,-2.90240513739079
9,Anesth,Multitone,Alpha9KO,na,14375,50,NaN,NaN
9,Anesth,Multitone,Alpha9KO,na,4068,60,0.610372405877857,-0.18910983073535
9,Anesth,Multitone,Alpha9KO,na,4588,60,1.12256545083679,-0.456365248670147
9,Anesth,Multitone,Alpha9KO,na,5110,60,1.7610617551192,-0.596405753571808
9,Anesth,Multitone,Alpha9KO,na,5635,60,2.11948932655004,-0.684114487324613
9,Anesth,Multitone,Alpha9KO,na,6163,60,2.35151300186693,-1.06941034299596
9,Anesth,Multitone,Alpha9KO,na,6693,60,2.59423062347204,-1.39722500618359
9,Anesth,Multitone,Alpha9KO,na,7225,60,3.4217758043812,-1.64467680701772
9,Anesth,Multitone,Alpha9KO,na,7760,60,4.94586940684824,-1.79039430048102
9,Anesth,Multitone,Alpha9KO,na,8298,60,6.56269483083164,-1.37689446858658
9,Anesth,Multitone,Alpha9KO,na,8838,60,5.45925246299182,-1.84146910844951
9,Anesth,Multitone,Alpha9KO,na,9380,60,4.69499197364234,-2.12290282295985
9,Anesth,Multitone,Alpha9KO,na,9925,60,3.84842099362104,-1.88234151058088
9,Anesth,Multitone,Alpha9KO,na,10473,60,2.19730014008551,-1.88183035286289
9,Anesth,Multitone,Alpha9KO,na,11023,60,1.39743376642823,-2.04025950526131
9,Anesth,Multitone,Alpha9KO,na,11575,60,0.66454394289744,-2.24690615360617
9,Anesth,Multitone,Alpha9KO,na,12130,60,0.3792132526153,-2.48370136435505
9,Anesth,Multitone,Alpha9KO,na,12688,60,0.374095308915483,-1.73773404427173
9,Anesth,Multitone,Alpha9KO,na,13248,60,0.274190404111872,-3.79490562451525
9,Anesth,Multitone,Alpha9KO,na,13810,60,0.296494661158563,-2.43812914675779
9,Anesth,Multitone,Alpha9KO,na,14375,60,NaN,NaN
9,Anesth,Multitone,Alpha9KO,na,4068,70,1.09536079273586,-0.233514246075254
9,Anesth,Multitone,Alpha9KO,na,4588,70,2.56220346121908,-0.501981053477039
9,Anesth,Multitone,Alpha9KO,na,5110,70,4.17684806755931,-0.627176402477084
9,Anesth,Multitone,Alpha9KO,na,5635,70,4.37518211454062,-0.710903236922456
9,Anesth,Multitone,Alpha9KO,na,6163,70,4.28484754064995,-1.11609613911843
9,Anesth,Multitone,Alpha9KO,na,6693,70,4.49253923286846,-1.45070856767651
9,Anesth,Multitone,Alpha9KO,na,7225,70,4.9867376454503,-1.69395474878928
9,Anesth,Multitone,Alpha9KO,na,7760,70,7.26165628341068,-1.84578812321795
9,Anesth,Multitone,Alpha9KO,na,8298,70,8.47408665817186,-1.42712964842943
9,Anesth,Multitone,Alpha9KO,na,8838,70,6.10727578269494,-1.880073132239
9,Anesth,Multitone,Alpha9KO,na,9380,70,4.68071232800043,-2.13711500461008
9,Anesth,Multitone,Alpha9KO,na,9925,70,3.72408383949641,-1.8734647672883
9,Anesth,Multitone,Alpha9KO,na,10473,70,2.20940951769065,-1.90303007299077
9,Anesth,Multitone,Alpha9KO,na,11023,70,1.38182050149065,-2.06403419432097
9,Anesth,Multitone,Alpha9KO,na,11575,70,0.603205526570223,-2.19847139998974
9,Anesth,Multitone,Alpha9KO,na,12130,70,0.286364499233815,-2.59464861013944
9,Anesth,Multitone,Alpha9KO,na,12688,70,0.545789281494683,-3.27806281407059
9,Anesth,Multitone,Alpha9KO,na,13248,70,0.427871700348874,-2.45269009127172
9,Anesth,Multitone,Alpha9KO,na,13810,70,0.366372825731847,-1.77483439794605
9,Anesth,Multitone,Alpha9KO,na,14375,70,NaN,NaN
9,Anesth,Multitone,Alpha9KO,na,4068,80,2.82070880945691,-0.258967299531234
9,Anesth,Multitone,Alpha9KO,na,4588,80,5.16859047356748,-0.529664830710487
9,Anesth,Multitone,Alpha9KO,na,5110,80,8.92501134799989,-0.66341021709535
9,Anesth,Multitone,Alpha9KO,na,5635,80,9.61783979981215,-0.756537269590346
9,Anesth,Multitone,Alpha9KO,na,6163,80,8.27060574261567,-1.17581079128792
9,Anesth,Multitone,Alpha9KO,na,6693,80,7.78112779618664,-1.52747389188485
9,Anesth,Multitone,Alpha9KO,na,7225,80,7.18996395154407,-1.79423038782484
9,Anesth,Multitone,Alpha9KO,na,7760,80,8.86413895271548,-1.95250811121677
9,Anesth,Multitone,Alpha9KO,na,8298,80,9.02519299363331,-1.53551267609036
9,Anesth,Multitone,Alpha9KO,na,8838,80,6.30165013570849,-1.96419167951645
9,Anesth,Multitone,Alpha9KO,na,9380,80,3.75941056441247,-2.23466823764408
9,Anesth,Multitone,Alpha9KO,na,9925,80,2.96970275094801,-1.92232230933554
9,Anesth,Multitone,Alpha9KO,na,10473,80,1.42216890511067,-1.98519579248776
9,Anesth,Multitone,Alpha9KO,na,11023,80,0.788958703801072,-2.16537595568427
9,Anesth,Multitone,Alpha9KO,na,11575,80,0.437608913238324,-2.35805399201986
9,Anesth,Multitone,Alpha9KO,na,12130,80,0.35202134749008,-2.54094012460248
9,Anesth,Multitone,Alpha9KO,na,12688,80,0.439090346597568,-2.14645508672503
9,Anesth,Multitone,Alpha9KO,na,13248,80,0.361516940412156,-2.77265497862909
9,Anesth,Multitone,Alpha9KO,na,13810,80,0.425821052032049,-2.72736196241559
9,Anesth,Multitone,Alpha9KO,na,14375,80,NaN,NaN
10,Anesth,Multitone,Alpha9KO,na,4068,10,0.518235700763582,0.440055282248157
10,Anesth,Multitone,Alpha9KO,na,4588,10,0.506177155069019,-0.330330438865188
10,Anesth,Multitone,Alpha9KO,na,5110,10,0.490999263361482,-0.667680817388526
10,Anesth,Multitone,Alpha9KO,na,5635,10,0.495603051948787,-0.616467953001344
10,Anesth,Multitone,Alpha9KO,na,6163,10,0.686943583606115,-1.85048622220944
10,Anesth,Multitone,Alpha9KO,na,6693,10,0.521760650410536,-1.22360016466917
10,Anesth,Multitone,Alpha9KO,na,7225,10,0.532385238538394,-1.54403911177269
10,Anesth,Multitone,Alpha9KO,na,7760,10,0.528749482445507,-1.54318885207017
10,Anesth,Multitone,Alpha9KO,na,8298,10,0.426907039874459,-1.18695606658662
10,Anesth,Multitone,Alpha9KO,na,8838,10,0.540377232000237,-1.64940092758221
10,Anesth,Multitone,Alpha9KO,na,9380,10,0.750597542141294,-1.92949724293619
10,Anesth,Multitone,Alpha9KO,na,9925,10,0.872576101531537,-1.74925218131768
10,Anesth,Multitone,Alpha9KO,na,10473,10,0.701553676772361,-1.50502835891549
10,Anesth,Multitone,Alpha9KO,na,11023,10,1.06628809319595,-1.63706170207739
10,Anesth,Multitone,Alpha9KO,na,11575,10,1.30444321588028,-2.13737344756822
10,Anesth,Multitone,Alpha9KO,na,12130,10,0.615185614020609,-1.92658762907966
10,Anesth,Multitone,Alpha9KO,na,12688,10,0.402183918147932,-2.06408858500367
10,Anesth,Multitone,Alpha9KO,na,13248,10,0.559442777471991,-1.75153393557172
10,Anesth,Multitone,Alpha9KO,na,13810,10,0.434425013981801,-2.42056912178549
10,Anesth,Multitone,Alpha9KO,na,14375,10,NaN,NaN
10,Anesth,Multitone,Alpha9KO,na,4068,20,0.407948870730482,-0.166882150217521
10,Anesth,Multitone,Alpha9KO,na,4588,20,0.444143915890734,-0.321202762915083
10,Anesth,Multitone,Alpha9KO,na,5110,20,0.36826207529849,-0.686079336264321
10,Anesth,Multitone,Alpha9KO,na,5635,20,0.555731613607252,-0.679438878694373
10,Anesth,Multitone,Alpha9KO,na,6163,20,0.45132199510781,-1.0055393458771
10,Anesth,Multitone,Alpha9KO,na,6693,20,0.531662269740652,-1.26856435403313
10,Anesth,Multitone,Alpha9KO,na,7225,20,0.447258323021848,-1.50707859768421
10,Anesth,Multitone,Alpha9KO,na,7760,20,0.459188808583764,-1.65865089189776
10,Anesth,Multitone,Alpha9KO,na,8298,20,0.668972027413339,-1.24168128689909
10,Anesth,Multitone,Alpha9KO,na,8838,20,0.931301176337091,-1.63705795522883
10,Anesth,Multitone,Alpha9KO,na,9380,20,1.20988635805964,-1.87698576207596
10,Anesth,Multitone,Alpha9KO,na,9925,20,1.28625878819079,-1.58338591937595
10,Anesth,Multitone,Alpha9KO,na,10473,20,1.2487200757976,-1.58559363951749
10,Anesth,Multitone,Alpha9KO,na,11023,20,1.7267452269094,-1.81333516517538
10,Anesth,Multitone,Alpha9KO,na,11575,20,2.25136352219543,-2.1386542586305
10,Anesth,Multitone,Alpha9KO,na,12130,20,0.910073178021491,-2.01239935908509
10,Anesth,Multitone,Alpha9KO,na,12688,20,0.529639707153351,-1.86858822536353
10,Anesth,Multitone,Alpha9KO,na,13248,20,0.416855636604011,-1.92499953342089
10,Anesth,Multitone,Alpha9KO,na,13810,20,0.376665005972222,-2.26879940143532
10,Anesth,Multitone,Alpha9KO,na,14375,20,NaN,NaN
10,Anesth,Multitone,Alpha9KO,na,4068,30,0.451144152025111,0.0735969168068592
10,Anesth,Multitone,Alpha9KO,na,4588,30,0.424156738671864,-0.59150670166595
10,Anesth,Multitone,Alpha9KO,na,5110,30,0.485003037472417,-0.560137054262
10,Anesth,Multitone,Alpha9KO,na,5635,30,0.471344269103392,-0.586644544455752
10,Anesth,Multitone,Alpha9KO,na,6163,30,0.408446960207328,-1.04847477168726
10,Anesth,Multitone,Alpha9KO,na,6693,30,0.455298386892571,-1.37226732815885
10,Anesth,Multitone,Alpha9KO,na,7225,30,0.506064229292381,-1.55703932613937
10,Anesth,Multitone,Alpha9KO,na,7760,30,0.618919879090491,-1.66995688467581
10,Anesth,Multitone,Alpha9KO,na,8298,30,1.0895161305038,-1.20327393349337
10,Anesth,Multitone,Alpha9KO,na,8838,30,1.4696245154955,-1.58282639915698
10,Anesth,Multitone,Alpha9KO,na,9380,30,1.78261049511089,-1.87440687004409
10,Anesth,Multitone,Alpha9KO,na,9925,30,1.96651433189782,-1.58804097558037
10,Anesth,Multitone,Alpha9KO,na,10473,30,2.12540417787536,-1.62812393313867
10,Anesth,Multitone,Alpha9KO,na,11023,30,2.71346849810694,-1.85338766230613
10,Anesth,Multitone,Alpha9KO,na,11575,30,3.15609288385763,-2.20228047140357
10,Anesth,Multitone,Alpha9KO,na,12130,30,1.330235672579,-1.97036655026634
10,Anesth,Multitone,Alpha9KO,na,12688,30,0.759290766131807,-2.01644665641714
10,Anesth,Multitone,Alpha9KO,na,13248,30,0.436656096660598,-2.62584777668175
10,Anesth,Multitone,Alpha9KO,na,13810,30,0.455359111892553,-2.16930505884441
10,Anesth,Multitone,Alpha9KO,na,14375,30,NaN,NaN
10,Anesth,Multitone,Alpha9KO,na,4068,40,0.459331707315568,-0.125306667213704
10,Anesth,Multitone,Alpha9KO,na,4588,40,0.489400702133044,-0.391093787404004
10,Anesth,Multitone,Alpha9KO,na,5110,40,0.582043541530075,-0.507248293261429
10,Anesth,Multitone,Alpha9KO,na,5635,40,0.650262375924728,-0.590134461370154
10,Anesth,Multitone,Alpha9KO,na,6163,40,0.601107495583544,-0.993618943597846
10,Anesth,Multitone,Alpha9KO,na,6693,40,0.622583755902865,-1.32194016601953
10,Anesth,Multitone,Alpha9KO,na,7225,40,0.811457557489626,-1.563223197428
10,Anesth,Multitone,Alpha9KO,na,7760,40,1.12000560580626,-1.66400065302073
10,Anesth,Multitone,Alpha9KO,na,8298,40,2.19932849824167,-1.21606355470577
10,Anesth,Multitone,Alpha9KO,na,8838,40,2.82340958107648,-1.59766506277476
10,Anesth,Multitone,Alpha9KO,na,9380,40,2.93325426378826,-1.9016172394094
10,Anesth,Multitone,Alpha9KO,na,9925,40,3.00494160929109,-1.6005985717007
10,Anesth,Multitone,Alpha9KO,na,10473,40,3.55793612782778,-1.64155233685681
10,Anesth,Multitone,Alpha9KO,na,11023,40,3.96200393096763,-1.85799167924188
10,Anesth,Multitone,Alpha9KO,na,11575,40,3.69472625347721,-2.21961398226263
10,Anesth,Multitone,Alpha9KO,na,12130,40,1.9616258958327,-1.91584350614042
10,Anesth,Multitone,Alpha9KO,na,12688,40,1.00056789373754,-1.96948150789585
10,Anesth,Multitone,Alpha9KO,na,13248,40,0.57530779044543,-1.87992323171545
10,Anesth,Multitone,Alpha9KO,na,13810,40,0.502821600896858,-2.38038659250397
10,Anesth,Multitone,Alpha9KO,na,14375,40,NaN,NaN
10,Anesth,Multitone,Alpha9KO,na,4068,50,0.573416642079835,-0.165301580736869
10,Anesth,Multitone,Alpha9KO,na,4588,50,0.652687331738103,-0.434453044883483
10,Anesth,Multitone,Alpha9KO,na,5110,50,0.977611499543141,-0.532302498569076
10,Anesth,Multitone,Alpha9KO,na,5635,50,1.27491712310766,-0.619752292445961
10,Anesth,Multitone,Alpha9KO,na,6163,50,1.10198480635578,-1.03287594009511
10,Anesth,Multitone,Alpha9KO,na,6693,50,1.19541195339985,-1.34140202239473
10,Anesth,Multitone,Alpha9KO,na,7225,50,1.70143339615865,-1.5760388670909
10,Anesth,Multitone,Alpha9KO,na,7760,50,2.45819427583339,-1.69039987224869
10,Anesth,Multitone,Alpha9KO,na,8298,50,4.03179878534767,-1.23729887466448
10,Anesth,Multitone,Alpha9KO,na,8838,50,4.68246776744336,-1.61377344107345
10,Anesth,Multitone,Alpha9KO,na,9380,50,4.4854983650273,-1.90571322783379
10,Anesth,Multitone,Alpha9KO,na,9925,50,4.48365266895719,-1.60143649173338
10,Anesth,Multitone,Alpha9KO,na,10473,50,4.98713642507497,-1.65313090653588
10,Anesth,Multitone,Alpha9KO,na,11023,50,4.42265286490869,-1.84646212472099
10,Anesth,Multitone,Alpha9KO,na,11575,50,3.46660032649214,-2.20033140750765
10,Anesth,Multitone,Alpha9KO,na,12130,50,2.39964256646302,-1.85562321741211
10,Anesth,Multitone,Alpha9KO,na,12688,50,1.12475997410223,-1.90884189303305
10,Anesth,Multitone,Alpha9KO,na,13248,50,0.690182501978433,-2.09143982851374
10,Anesth,Multitone,Alpha9KO,na,13810,50,0.489895086562067,-2.60381082372366
10,Anesth,Multitone,Alpha9KO,na,14375,50,NaN,NaN
10,Anesth,Multitone,Alpha9KO,na,4068,60,0.85649133762639,-0.143469413621085
10,Anesth,Multitone,Alpha9KO,na,4588,60,1.21206213435541,-0.424679609613706
10,Anesth,Multitone,Alpha9KO,na,5110,60,2.11278283725207,-0.543389777342468
10,Anesth,Multitone,Alpha9KO,na,5635,60,2.63405251735614,-0.631778706600466
10,Anesth,Multitone,Alpha9KO,na,6163,60,2.28816198809402,-1.04302411967742
10,Anesth,Multitone,Alpha9KO,na,6693,60,2.45637987622273,-1.34242358790167
10,Anesth,Multitone,Alpha9KO,na,7225,60,3.63696657611663,-1.59006700090882
10,Anesth,Multitone,Alpha9KO,na,7760,60,5.09339713688721,-1.71162119748668
10,Anesth,Multitone,Alpha9KO,na,8298,60,7.18516707609629,-1.26421270786139
10,Anesth,Multitone,Alpha9KO,na,8838,60,7.08041262588774,-1.64588452468712
10,Anesth,Multitone,Alpha9KO,na,9380,60,6.02318900032847,-1.92574334707325
10,Anesth,Multitone,Alpha9KO,na,9925,60,5.2347930438679,-1.60415299357679
10,Anesth,Multitone,Alpha9KO,na,10473,60,5.4853182689851,-1.65170895502678
10,Anesth,Multitone,Alpha9KO,na,11023,60,4.3282622225848,-1.8132914511138
10,Anesth,Multitone,Alpha9KO,na,11575,60,3.18275438697695,-2.1269225779001
10,Anesth,Multitone,Alpha9KO,na,12130,60,2.26605545588458,-1.91346324293339
10,Anesth,Multitone,Alpha9KO,na,12688,60,1.2393416302915,-1.79052417019616
10,Anesth,Multitone,Alpha9KO,na,13248,60,0.703137966736709,-2.3029647150833
10,Anesth,Multitone,Alpha9KO,na,13810,60,0.517935485410783,-2.3375264216459
10,Anesth,Multitone,Alpha9KO,na,14375,60,NaN,NaN
10,Anesth,Multitone,Alpha9KO,na,4068,70,1.75006780348185,-0.179890032640683
10,Anesth,Multitone,Alpha9KO,na,4588,70,2.79724796040575,-0.455914585424098
10,Anesth,Multitone,Alpha9KO,na,5110,70,5.03399237158767,-0.569814434028554
10,Anesth,Multitone,Alpha9KO,na,5635,70,5.75286621302295,-0.661406145082323
10,Anesth,Multitone,Alpha9KO,na,6163,70,4.53455045656111,-1.07593514166602
10,Anesth,Multitone,Alpha9KO,na,6693,70,4.59703341550824,-1.38194880123562
10,Anesth,Multitone,Alpha9KO,na,7225,70,6.40404693976982,-1.62537436932678
10,Anesth,Multitone,Alpha9KO,na,7760,70,8.55020314156281,-1.75027240657063
10,Anesth,Multitone,Alpha9KO,na,8298,70,10.7624557750368,-1.3130302241954
10,Anesth,Multitone,Alpha9KO,na,8838,70,9.54213938775924,-1.69563804625591
10,Anesth,Multitone,Alpha9KO,na,9380,70,6.98632599297191,-1.97145347504555
10,Anesth,Multitone,Alpha9KO,na,9925,70,5.33648421673806,-1.63660405161871
10,Anesth,Multitone,Alpha9KO,na,10473,70,5.46845295794081,-1.6876724003268
10,Anesth,Multitone,Alpha9KO,na,11023,70,3.54244441360301,-1.8581206593708
10,Anesth,Multitone,Alpha9KO,na,11575,70,3.04810798744978,-2.13290490504323
10,Anesth,Multitone,Alpha9KO,na,12130,70,2.19916402657234,-1.91044047073347
